AB ticks;AB time;Temperature, C;Pressure, kPa;Humidity, %;
1747992947;23.05.2025 09:35:47;22,3;4,400;35,0;
1747992977;23.05.2025 09:36:17;22,3;4,400;35,0;
1747993007;23.05.2025 09:36:47;22,3;4,400;35,0;
1747993037;23.05.2025 09:37:17;22,3;4,400;35,0;
1747993067;23.05.2025 09:37:47;22,3;4,400;35,0;
1747993097;23.05.2025 09:38:17;22,3;4,400;35,0;
1747993127;23.05.2025 09:38:47;22,3;4,400;35,0;
1747993157;23.05.2025 09:39:17;22,3;4,400;35,0;
1747993187;23.05.2025 09:39:47;22,3;4,400;35,0;
1747993217;23.05.2025 09:40:17;22,3;4,400;35,0;
1747993247;23.05.2025 09:40:47;22,3;4,400;35,0;
1747993277;23.05.2025 09:41:17;22,3;4,400;35,0;
1747993307;23.05.2025 09:41:47;22,3;4,400;35,0;
1747993337;23.05.2025 09:42:17;22,3;4,400;35,0;
1747993367;23.05.2025 09:42:47;22,3;4,400;35,0;
1747991301;23.05.2025 09:08:21;22,2;4,300;35,0;
1747991331;23.05.2025 09:08:51;22,2;4,300;35,0;
1747991361;23.05.2025 09:09:21;22,2;4,400;35,0;
1747991391;23.05.2025 09:09:51;22,2;4,400;35,0;
1747991421;23.05.2025 09:10:21;22,2;4,300;35,0;
1747991451;23.05.2025 09:10:51;22,2;4,400;35,0;
1747991481;23.05.2025 09:11:21;22,2;4,400;35,0;
1747991511;23.05.2025 09:11:51;22,2;4,400;35,0;
1747991541;23.05.2025 09:12:21;22,2;4,300;35,0;
1747991571;23.05.2025 09:12:51;22,2;4,400;35,0;
1747991601;23.05.2025 09:13:21;22,2;4,400;35,0;
1747991631;23.05.2025 09:13:51;22,2;4,400;35,0;
1747991661;23.05.2025 09:14:21;22,2;4,400;35,0;
1747991690;23.05.2025 09:14:50;22,2;4,300;35,0;
1747991720;23.05.2025 09:15:20;22,2;4,400;35,0;
1747991750;23.05.2025 09:15:50;22,2;4,300;35,0;
1747991780;23.05.2025 09:16:20;22,2;4,300;35,0;
1747991810;23.05.2025 09:16:50;22,2;4,400;35,0;
1747991840;23.05.2025 09:17:20;22,2;4,400;35,0;
1747991870;23.05.2025 09:17:50;22,2;4,400;35,0;
1747991900;23.05.2025 09:18:20;22,2;4,400;35,0;
1747991930;23.05.2025 09:18:50;22,2;4,400;35,0;
1747991960;23.05.2025 09:19:20;22,2;4,400;35,0;
1747991990;23.05.2025 09:19:50;22,2;4,300;35,0;
1747992020;23.05.2025 09:20:20;22,2;4,400;35,0;
1747992050;23.05.2025 09:20:50;22,2;4,400;35,0;
1747992080;23.05.2025 09:21:20;22,2;4,400;35,0;
1747992109;23.05.2025 09:21:49;22,2;4,400;35,0;
1747992139;23.05.2025 09:22:19;22,2;4,400;35,0;
1747992169;23.05.2025 09:22:49;22,2;4,400;35,0;
1747992199;23.05.2025 09:23:19;22,2;4,400;35,0;
1747992229;23.05.2025 09:23:49;22,2;4,400;35,0;
1747992259;23.05.2025 09:24:19;22,3;4,400;35,0;
1747992289;23.05.2025 09:24:49;22,3;4,400;35,0;
1747992319;23.05.2025 09:25:19;22,2;4,400;35,0;
1747992349;23.05.2025 09:25:49;22,2;4,400;35,0;
1747992379;23.05.2025 09:26:19;22,3;4,400;35,0;
1747992409;23.05.2025 09:26:49;22,3;4,400;35,0;
1747992438;23.05.2025 09:27:18;22,3;4,400;35,0;
1747992468;23.05.2025 09:27:48;22,3;4,400;35,0;
1747992498;23.05.2025 09:28:18;22,3;4,400;35,0;
1747992528;23.05.2025 09:28:48;22,3;4,400;35,0;
1747992558;23.05.2025 09:29:18;22,3;4,400;35,0;
1747992588;23.05.2025 09:29:48;22,3;4,400;35,0;
1747992618;23.05.2025 09:30:18;22,3;4,400;35,0;
1747992648;23.05.2025 09:30:48;22,3;4,400;35,0;
1747992678;23.05.2025 09:31:18;22,3;4,400;35,0;
1747992708;23.05.2025 09:31:48;22,3;4,400;35,0;
1747992738;23.05.2025 09:32:18;22,3;4,400;35,0;
1747992768;23.05.2025 09:32:48;22,3;4,400;35,0;
1747992798;23.05.2025 09:33:18;22,3;4,400;35,0;
1747992828;23.05.2025 09:33:48;22,3;4,400;35,0;
1747992858;23.05.2025 09:34:18;22,3;4,400;35,0;
1747992888;23.05.2025 09:34:48;22,3;4,400;35,0;
1747992918;23.05.2025 09:35:18;22,3;4,400;35,0;
1747989654;23.05.2025 08:40:54;22,7;4,400;34,5;
1747989684;23.05.2025 08:41:24;22,7;4,400;34,5;
1747989714;23.05.2025 08:41:54;22,7;4,400;34,5;
1747989744;23.05.2025 08:42:24;22,6;4,400;34,5;
1747989774;23.05.2025 08:42:54;22,6;4,400;34,5;
1747989804;23.05.2025 08:43:24;22,6;4,400;34,5;
1747989834;23.05.2025 08:43:54;22,5;4,300;34,5;
1747989864;23.05.2025 08:44:24;22,5;4,400;34,5;
1747989894;23.05.2025 08:44:54;22,5;4,400;34,5;
1747989924;23.05.2025 08:45:24;22,5;4,400;34,5;
1747989954;23.05.2025 08:45:54;22,5;4,400;35,0;
1747989984;23.05.2025 08:46:24;22,4;4,300;35,0;
1747990014;23.05.2025 08:46:54;22,4;4,300;35,0;
1747990044;23.05.2025 08:47:24;22,4;4,300;35,0;
1747990074;23.05.2025 08:47:54;22,4;4,300;35,0;
1747990104;23.05.2025 08:48:24;22,4;4,400;35,0;
1747990133;23.05.2025 08:48:53;22,4;4,300;35,0;
1747990163;23.05.2025 08:49:23;22,3;4,400;35,0;
1747990193;23.05.2025 08:49:53;22,3;4,300;35,0;
1747990223;23.05.2025 08:50:23;22,3;4,300;35,0;
1747990253;23.05.2025 08:50:53;22,3;4,300;35,0;
1747990283;23.05.2025 08:51:23;22,3;4,300;35,0;
1747990313;23.05.2025 08:51:53;22,3;4,300;35,0;
1747990343;23.05.2025 08:52:23;22,3;4,400;35,0;
1747990373;23.05.2025 08:52:53;22,3;4,300;35,0;
1747990403;23.05.2025 08:53:23;22,3;4,300;35,0;
1747990433;23.05.2025 08:53:53;22,3;4,300;35,0;
1747990463;23.05.2025 08:54:23;22,2;4,300;35,0;
1747990493;23.05.2025 08:54:53;22,2;4,300;35,0;
