1747725212;20.05.2025 07:13:32;00;10;0,0;0,0;28,6;0,0000;0;185,0;-0,6;1,4;185,0;-0,6;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;233;255;255;25;254;255;255;86;249;255;255;4;0;8;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725232;20.05.2025 07:13:52;00;10;0,0;0,0;28,6;0,0000;0;185,0;-0,5;1,1;185,0;-0,5;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;233;255;255;21;254;255;255;81;249;255;255;4;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725252;20.05.2025 07:14:12;00;10;0,0;0,0;28,6;0,0000;0;180,0;-1,5;1,1;180,0;-1,5;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;232;255;255;223;255;255;255;254;248;255;255;7;0;5;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725258;20.05.2025 07:14:18;00;10;0,0;0,0;28,6;0,0000;0;182,0;-1,0;0,6;182,0;-1,0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;232;255;255;39;255;255;255;46;249;255;255;252;255;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725268;20.05.2025 07:14:28;00;10;0,0;0,0;28,6;0,0000;0;181,0;-0,8;0,0;181,0;-0,8;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;232;255;255;135;255;255;255;134;248;255;255;3;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725288;20.05.2025 07:14:48;00;10;0,0;0,0;28,6;0,0000;0;174,0;-0,5;1,3;174,0;-0,5;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;234;255;255;225;1;0;0;85;249;255;255;4;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725308;20.05.2025 07:15:08;00;10;0,0;0,0;28,6;0,0000;0;175,0;-0,6;1,2;175,0;-0,6;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;235;255;255;212;1;0;0;83;249;255;255;5;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725328;20.05.2025 07:15:28;00;10;0,0;0,0;28,6;0,0000;0;160,0;-0,5;1,1;160,0;-0,5;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;239;255;255;225;5;0;0;47;255;255;255;1;0;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725349;20.05.2025 07:15:49;00;10;0,0;0,0;28,6;0,0000;0;160,0;-0,5;1,2;160,0;-0,5;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;240;255;255;183;5;0;0;54;255;255;255;2;0;6;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725369;20.05.2025 07:16:09;00;10;0,0;0,0;28,6;0,0000;0;149,0;-0,5;1,4;149,0;-0,5;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;241;255;255;194;8;0;0;234;255;255;255;4;0;7;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725389;20.05.2025 07:16:29;00;10;0,0;0,0;28,6;0,0000;0;154,0;-0,1;0,9;154,0;-0,1;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;239;255;255;77;8;0;0;223;4;0;0;2;0;5;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725409;20.05.2025 07:16:49;00;10;0,0;0,0;28,6;0,0000;0;154,0;0,0;0,9;154,0;0,0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;239;255;255;77;8;0;0;219;4;0;0;254;255;3;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725429;20.05.2025 07:17:09;00;10;0,0;0,0;28,6;0,0000;0;154,0;-0,1;0,8;154,0;-0,1;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;239;255;255;77;8;0;0;220;4;0;0;2;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725449;20.05.2025 07:17:29;00;10;0,0;0,0;28,6;0,0000;0;154,0;-0,1;1,0;154,0;-0,1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;239;255;255;74;8;0;0;222;4;0;0;255;255;2;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725470;20.05.2025 07:17:50;00;10;0,0;0,0;28,6;0,0000;0;154,0;-0,2;0,8;154,0;-0,2;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;239;255;255;74;8;0;0;220;4;0;0;254;255;2;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725474;20.05.2025 07:17:54;00;10;0,0;0,0;28,6;0,0000;0;154,0;-0,1;1,1;154,0;-0,1;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;239;255;255;74;8;0;0;222;4;0;0;3;0;5;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725485;20.05.2025 07:18:05;00;20;0,0;0,0;28,6;0,0000;0;154,0;-0,1;1,1;154,0;-0,1;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;239;255;255;74;8;0;0;222;4;0;0;3;0;5;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09;
1747725504;20.05.2025 07:18:24;00;20;0,0;0,0;28,6;0,0000;0;154,0;-0,2;0,2;154,0;-0,2;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;239;255;255;75;8;0;0;219;4;0;0;2;0;2;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09;
