AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747999616;23.05.2025 11:26:56;02;82461;82500;82500;4053;4033;20;-57;39;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999676;23.05.2025 11:27:56;02;82460;82500;82500;4053;4033;20;-57;40;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999736;23.05.2025 11:28:56;02;82459;82500;82500;4053;4033;20;-57;41;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999797;23.05.2025 11:29:57;02;82459;82500;82500;4053;4033;20;-57;42;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999857;23.05.2025 11:30:57;02;82458;82500;82500;4048;4033;15;-54;43;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999917;23.05.2025 11:31:57;02;82456;82500;82500;4053;4033;20;-55;44;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999977;23.05.2025 11:32:57;02;82455;82500;82500;4053;4033;20;-56;45;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999075;23.05.2025 11:17:55;02;82470;82500;82500;4053;4033;20;-55;30;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999135;23.05.2025 11:18:55;02;82469;82500;82500;4053;4033;20;-55;31;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999195;23.05.2025 11:19:55;02;82468;82500;82500;4053;4033;20;-56;32;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999255;23.05.2025 11:20:55;02;82466;82500;82500;4053;4033;20;-56;33;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999316;23.05.2025 11:21:56;02;82466;82500;82500;4053;4033;20;-56;34;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999376;23.05.2025 11:22:56;02;82465;82500;82500;4053;4033;20;-56;35;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999436;23.05.2025 11:23:56;02;82464;82500;82500;4053;4033;20;-57;36;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999496;23.05.2025 11:24:56;02;82463;82500;82500;4053;4033;20;-57;37;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999556;23.05.2025 11:25:56;02;82463;82500;82500;4048;4033;15;-57;38;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747998535;23.05.2025 11:08:55;02;82478;82500;82500;4053;4033;20;-62;21;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747998595;23.05.2025 11:09:55;02;82478;82500;82500;4053;4033;20;-55;22;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747998655;23.05.2025 11:10:55;02;82476;82500;82500;4053;4033;20;-55;23;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
