AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747999664;23.05.2025 11:27:44;02;24508;82500;82500;3574;3574;0;-66;40;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999723;23.05.2025 11:28:43;02;24506;82500;82500;3574;3574;0;-66;41;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999783;23.05.2025 11:29:43;02;24505;82500;82500;3574;3574;0;-66;42;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999843;23.05.2025 11:30:43;02;24504;82500;82500;3574;3574;0;-65;43;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999903;23.05.2025 11:31:43;02;24504;82500;82500;3569;3574;5;-64;44;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999963;23.05.2025 11:32:43;02;24503;82500;82500;3574;3574;0;-63;45;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999125;23.05.2025 11:18:45;02;24516;82500;82500;3569;3574;5;-61;31;23,0;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999185;23.05.2025 11:19:45;02;24516;82500;82500;3574;3574;0;-61;32;23,0;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999245;23.05.2025 11:20:45;02;24515;82500;82500;3574;3574;0;-62;33;23,0;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999305;23.05.2025 11:21:45;02;24514;82500;82500;3574;3574;0;-62;34;23,0;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747999365;23.05.2025 11:22:45;02;24513;82500;82500;3574;3574;0;-64;35;23,0;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
