AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747746307;20.05.2025 13:05:07;02;42558;82500;82500;3692;3682;10;-64;53;24,3;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745767;20.05.2025 12:56:07;02;42568;82500;82500;3692;3682;10;-63;44;24,6;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745827;20.05.2025 12:57:07;02;42566;82500;82500;3692;3682;10;-63;45;24,6;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745887;20.05.2025 12:58:07;02;42565;82500;82500;3692;3682;10;-63;46;24,6;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745947;20.05.2025 12:59:07;02;42564;82500;82500;3692;3682;10;-63;47;24,6;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747746006;20.05.2025 13:00:06;02;42563;82500;82500;3692;3682;10;-64;48;24,6;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747746066;20.05.2025 13:01:06;02;42563;82500;82500;3692;3682;10;-64;49;24,5;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747746127;20.05.2025 13:02:07;02;42561;82500;82500;3692;3682;10;-64;50;24,5;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747746187;20.05.2025 13:03:07;02;42560;82500;82500;3692;3682;10;-63;51;24,5;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747746247;20.05.2025 13:04:07;02;42559;82500;82500;3692;3682;10;-64;52;24,3;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745226;20.05.2025 12:47:06;02;42578;82500;82500;3692;3682;10;-63;34;24,8;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745287;20.05.2025 12:48:07;02;42576;82500;82500;3692;3682;10;-63;35;24,8;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745347;20.05.2025 12:49:07;02;42575;82500;82500;3692;3682;10;-64;36;24,7;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745407;20.05.2025 12:50:07;02;42574;82500;82500;3692;3682;10;-63;38;24,7;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745467;20.05.2025 12:51:07;02;42573;82500;82500;3692;3682;10;-63;39;24,6;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
1747745527;20.05.2025 12:52:07;02;42571;82500;82500;3687;3682;5;-63;40;24,6;00;00;00;00;00;0;0;0;00;04;00;51;0x0C;
