AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1746607118;07.05.2025 08:38:38;02;25845;82500;82500;3545;3550;5;-67;32;21,1;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746607178;07.05.2025 08:39:38;02;25844;82500;82500;3545;3550;5;-67;33;21,1;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746607238;07.05.2025 08:40:38;02;25843;82500;82500;3545;3550;5;-72;34;21,1;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606578;07.05.2025 08:29:38;02;25855;82500;82500;3550;3550;0;-69;23;21,2;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606638;07.05.2025 08:30:38;02;25854;82500;82500;3550;3550;0;-69;24;21,2;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606698;07.05.2025 08:31:38;02;25853;82500;82500;3550;3550;0;-69;25;21,2;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606758;07.05.2025 08:32:38;02;25851;82500;82500;3545;3550;5;-70;26;21,2;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606818;07.05.2025 08:33:38;02;25850;82500;82500;3545;3550;5;-70;27;21,2;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606878;07.05.2025 08:34:38;02;25849;82500;82500;3545;3550;5;-69;28;21,2;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606938;07.05.2025 08:35:38;02;25848;82500;82500;3545;3550;5;-69;29;21,2;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606998;07.05.2025 08:36:38;02;25846;82500;82500;3545;3550;5;-68;30;21,2;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746607058;07.05.2025 08:37:38;02;25845;82500;82500;3545;3550;5;-68;31;21,2;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606039;07.05.2025 08:20:39;02;25865;82500;82500;3555;3550;5;-83;14;21,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606099;07.05.2025 08:21:39;02;25864;82500;82500;3555;3550;5;-75;15;21,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606158;07.05.2025 08:22:38;02;25863;82500;82500;3550;3550;0;-69;16;21,5;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606218;07.05.2025 08:23:38;02;25861;82500;82500;3550;3550;0;-79;17;21,5;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606278;07.05.2025 08:24:38;02;25860;82500;82500;3550;3550;0;-67;18;21,5;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606338;07.05.2025 08:25:38;02;25859;82500;82500;3550;3550;0;-67;19;21,5;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606398;07.05.2025 08:26:38;02;25858;82500;82500;3550;3550;0;-67;20;21,5;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746606458;07.05.2025 08:27:38;02;25856;82500;82500;3550;3550;0;-68;21;21,3;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
