AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747986359;23.05.2025 07:45:59;02;26170;82500;82500;3579;3589;10;-63;35;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747986419;23.05.2025 07:46:59;02;26169;82500;82500;3579;3589;10;-63;36;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747985818;23.05.2025 07:36:58;02;26179;82500;82500;3579;3589;10;-64;26;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747985878;23.05.2025 07:37:58;02;26178;82500;82500;3579;3589;10;-63;27;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747985938;23.05.2025 07:38:58;02;26178;82500;82500;3579;3589;10;-62;28;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747985998;23.05.2025 07:39:58;02;26176;82500;82500;3579;3589;10;-61;29;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747986058;23.05.2025 07:40:58;02;26175;82500;82500;3579;3589;10;-61;30;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747986118;23.05.2025 07:41:58;02;26174;82500;82500;3579;3589;10;-61;31;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747986179;23.05.2025 07:42:59;02;26173;82500;82500;3579;3589;10;-61;32;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747986239;23.05.2025 07:43:59;02;26171;82500;82500;3579;3589;10;-61;33;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747986299;23.05.2025 07:44:59;02;26170;82500;82500;3579;3589;10;-63;34;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747985277;23.05.2025 07:27:57;02;26189;82500;82500;3584;3589;5;-65;17;22,8;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1747985337;23.05.2025 07:28:57;02;26188;82500;82500;3579;3589;10;-93;18;22,8;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
