AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1746623326;07.05.2025 13:08:46;02;17578;82500;82500;3486;3482;4;-69;50;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623386;07.05.2025 13:09:46;02;17578;82500;82500;3486;3486;0;-68;51;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623446;07.05.2025 13:10:46;02;17576;82500;82500;3486;3482;4;-67;52;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623506;07.05.2025 13:11:46;02;17575;82500;82500;3486;3482;4;-66;53;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623566;07.05.2025 13:12:46;02;17574;82500;82500;3486;3482;4;-68;54;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623626;07.05.2025 13:13:46;02;17573;82500;82500;3486;3482;4;-67;55;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623685;07.05.2025 13:14:45;02;17571;82500;82500;3486;3482;4;-67;56;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623745;07.05.2025 13:15:45;02;17570;82500;82500;3486;3482;4;-66;57;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622788;07.05.2025 12:59:48;02;17588;82500;82500;3486;3482;4;-78;41;22,3;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622847;07.05.2025 13:00:47;02;17588;82500;82500;3486;3482;4;-66;42;22,3;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622907;07.05.2025 13:01:47;02;17586;82500;82500;3486;3482;4;-67;43;22,3;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622967;07.05.2025 13:02:47;02;17585;82500;82500;3486;3482;4;-68;44;22,3;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623027;07.05.2025 13:03:47;02;17584;82500;82500;3486;3482;4;-68;45;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623087;07.05.2025 13:04:47;02;17583;82500;82500;3486;3482;4;-68;46;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623147;07.05.2025 13:05:47;02;17581;82500;82500;3486;3486;0;-68;47;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623207;07.05.2025 13:06:47;02;17580;82500;82500;3486;3482;4;-69;48;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746623266;07.05.2025 13:07:46;02;17579;82500;82500;3486;3482;4;-69;49;22,2;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622249;07.05.2025 12:50:49;02;17599;82500;82500;3486;3486;0;-69;31;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622309;07.05.2025 12:51:49;02;17598;82500;82500;3486;3482;4;-68;32;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622369;07.05.2025 12:52:49;02;17596;82500;82500;3486;3486;0;-69;33;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622428;07.05.2025 12:53:48;02;17596;82500;82500;3486;3486;0;-68;34;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622488;07.05.2025 12:54:48;02;17595;82500;82500;3486;3482;4;-67;35;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622548;07.05.2025 12:55:48;02;17593;82500;82500;3486;3482;4;-75;36;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622608;07.05.2025 12:56:48;02;17591;82500;82500;3486;3482;4;-68;37;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622668;07.05.2025 12:57:48;02;17591;82500;82500;3486;3482;4;-68;38;22,3;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622728;07.05.2025 12:58:48;02;17590;82500;82500;3486;3486;0;-70;39;22,3;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621710;07.05.2025 12:41:50;02;17609;82500;82500;3486;3486;0;-68;22;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621770;07.05.2025 12:42:50;02;17608;82500;82500;3486;3486;0;-68;23;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621830;07.05.2025 12:43:50;02;17608;82500;82500;3486;3486;0;-69;24;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621890;07.05.2025 12:44:50;02;17606;82500;82500;3486;3482;4;-68;25;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621950;07.05.2025 12:45:50;02;17605;82500;82500;3486;3486;0;-68;26;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622009;07.05.2025 12:46:49;02;17604;82500;82500;3486;3482;4;-67;27;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622069;07.05.2025 12:47:49;02;17603;82500;82500;3491;3486;5;-67;28;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622129;07.05.2025 12:48:49;02;17601;82500;82500;3486;3486;0;-69;29;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746622189;07.05.2025 12:49:49;02;17600;82500;82500;3486;3486;0;-68;30;22,5;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621171;07.05.2025 12:32:51;02;17620;82500;82500;3486;3482;4;-76;13;22,7;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621231;07.05.2025 12:33:51;02;17619;82500;82500;3491;3486;5;-76;14;22,7;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621291;07.05.2025 12:34:51;02;17618;82500;82500;3486;3486;0;-67;15;22,7;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621351;07.05.2025 12:35:51;02;17616;82500;82500;3486;3486;0;-67;16;22,6;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
1746621411;07.05.2025 12:36:51;02;17615;82500;82500;3486;3486;0;-67;17;22,6;00;00;00;00;00;0;0;0;00;04;00;21;0x0C;
