1700566792;21.11.2023 11:39;0;30;0;0;28,6;0;1;316;0;-1,8;-0,6;136;-177,9;-0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;1;0;0;100;1;0;0;40;6;0;0;10;0;6;0;7;255;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
1700566827;21.11.2023 11:40;0;30;0;0;28,6;0;0;307;-9;-0,9;1,1;307;-0,9;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;1;0;0;42;254;255;255;225;249;255;255;7;0;8;0;6;1;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
1700566862;21.11.2023 11:41;0;30;0;0;28,6;0;0;307;0;-1;1,3;307;-1;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1;0;0;43;254;255;255;227;249;255;255;6;0;8;0;6;1;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
1700566897;21.11.2023 11:41;0;30;0;0;28,6;0;0;307;0;-1;1,2;307;-1;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1;0;0;43;254;255;255;227;249;255;255;5;0;9;0;6;1;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
1700566934;21.11.2023 11:42;0;30;0;0;28,6;0;0;307;0;-1;1,2;307;-1;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;1;0;0;44;254;255;255;226;249;255;255;7;0;8;0;5;1;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;
1700566969;21.11.2023 11:42;0;30;0;0;28,6;0;0;32;85;-0,8;1,3;32;-0,8;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;1;0;0;3;1;0;0;206;249;255;255;5;0;8;0;6;1;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
1700567004;21.11.2023 11:43;0;30;0;0;28,6;0;0;32;0;-0,9;1,5;32;-0,9;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;1;0;0;3;1;0;0;208;249;255;255;5;0;10;0;6;1;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
1700567039;21.11.2023 11:43;0;30;0;0;28,6;0;0;119;87;-0,5;1,2;119;-0,5;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;254;255;255;162;1;0;0;182;249;255;255;0;0;4;0;5;1;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
1700567074;21.11.2023 11:44;0;30;0;0;28,6;0;0;119;0;-0,5;0,9;119;-0,5;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;254;255;255;162;1;0;0;182;249;255;255;0;0;4;0;4;1;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
1700567109;21.11.2023 11:45;0;30;0;0;28,6;0;0;122;3;-0,5;1,2;122;-0,5;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;254;255;255;145;1;0;0;182;249;255;255;0;0;6;0;5;1;30;241;255;255;16;8;0;0;218;21;0;0;255;255;255;255;1;0;0x06
