AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747984189;23.05.2025 7:09;0;10;0;0;28,6;0;0;159;-1;1,8;159;-1;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;242;255;255;35;5;0;0;191;2;0;0;1;0;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747984209;23.05.2025 7:10;0;10;0;0;28,6;0;0;160;-1,3;2;160;-1,3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;243;255;255;243;4;0;0;126;2;0;0;2;0;7;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747984215;23.05.2025 7:10;0;10;0;0;28,6;0;0;160;-1,3;1,8;160;-1,3;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;243;255;255;243;4;0;0;134;2;0;0;2;0;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747984225;23.05.2025 7:10;0;10;0;0;28,6;0;0;160;-1,3;1,8;160;-1,3;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;243;255;255;241;4;0;0;134;2;0;0;2;0;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747984244;23.05.2025 7:10;0;10;0;0;28,6;0;0;158;-1;1,8;158;-1;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;243;255;255;79;5;0;0;113;2;0;0;2;0;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747984265;23.05.2025 7:11;0;10;0;0;28,6;0;0;157;-0,7;1,5;157;-0,7;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;243;255;255;91;5;0;0;136;2;0;0;2;0;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747984285;23.05.2025 7:11;0;10;0;0;28,6;0;0;150;-3;2,4;150;-3;2,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;241;255;255;155;8;0;0;58;2;0;0;9;0;250;255;240;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747984304;23.05.2025 7:11;0;10;0;0;28,6;0;0;145;-1,1;1,4;145;-1,1;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;243;255;255;24;9;0;0;246;6;0;0;10;0;9;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747984324;23.05.2025 7:12;0;10;0;0;28,6;0;0;145;-0,8;1,2;145;-0,8;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;243;255;255;6;9;0;0;208;6;0;0;7;0;7;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747984346;23.05.2025 7:12;0;10;0;0;28,6;0;0;145;-0,9;1,4;145;-0,9;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;243;255;255;7;9;0;0;209;6;0;0;6;0;8;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
