AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1746533262;06.05.2025 12:07:42;02;22631;82500;82500;3560;3565;5;-63;53;20,8;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532721;06.05.2025 11:58:41;02;22641;82500;82500;3560;3565;5;-63;43;20,8;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532781;06.05.2025 11:59:41;02;22640;82500;82500;3565;3565;0;-63;44;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532842;06.05.2025 12:00:42;02;22639;82500;82500;3565;3565;0;-63;45;20,8;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532902;06.05.2025 12:01:42;02;22638;82500;82500;3565;3565;0;-64;46;20,8;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532962;06.05.2025 12:02:42;02;22636;82500;82500;3565;3565;0;-63;47;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746533022;06.05.2025 12:03:42;02;22635;82500;82500;3560;3565;5;-62;48;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746533081;06.05.2025 12:04:41;02;22634;82500;82500;3565;3565;0;-62;49;20,8;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746533141;06.05.2025 12:05:41;02;22634;82500;82500;3560;3565;5;-63;50;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746533202;06.05.2025 12:06:42;02;22633;82500;82500;3560;3565;5;-63;52;20,8;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532180;06.05.2025 11:49:40;02;22650;82500;82500;3565;3565;0;-65;34;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532240;06.05.2025 11:50:40;02;22649;82500;82500;3565;3565;0;-64;35;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532301;06.05.2025 11:51:41;02;22648;82500;82500;3565;3565;0;-65;36;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532361;06.05.2025 11:52:41;02;22648;82500;82500;3565;3565;0;-66;37;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532421;06.05.2025 11:53:41;02;22646;82500;82500;3565;3565;0;-66;38;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532481;06.05.2025 11:54:41;02;22645;82500;82500;3565;3565;0;-65;39;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532541;06.05.2025 11:55:41;02;22644;82500;82500;3565;3565;0;-66;40;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532601;06.05.2025 11:56:41;02;22643;82500;82500;3565;3565;0;-65;41;20,8;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746532661;06.05.2025 11:57:41;02;22641;82500;82500;3565;3565;0;-64;42;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746531639;06.05.2025 11:40:39;02;22660;82500;82500;3565;3565;0;-64;25;21,1;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746531700;06.05.2025 11:41:40;02;22659;82500;82500;3565;3565;0;-64;26;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746531760;06.05.2025 11:42:40;02;22658;82500;82500;3565;3565;0;-65;27;21,0;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
1746531820;06.05.2025 11:43:40;02;22658;82500;82500;3565;3565;0;-65;28;21,1;00;00;00;00;00;0;0;0;00;04;00;27;0x0C;
