AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747042873;12.05.2025 09:41:13;02;9174;82500;82500;3403;3408;5;-68;66;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042934;12.05.2025 09:42:14;02;9173;82500;82500;3403;3408;5;-68;67;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042993;12.05.2025 09:43:13;02;9171;82500;82500;3403;3408;5;-68;68;20,5;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747043053;12.05.2025 09:44:13;02;9170;82500;82500;3403;3408;5;-69;69;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042333;12.05.2025 09:32:13;02;9184;82500;82500;3408;3408;0;-66;57;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042393;12.05.2025 09:33:13;02;9183;82500;82500;3403;3408;5;-67;58;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042453;12.05.2025 09:34:13;02;9183;82500;82500;3408;3408;0;-68;59;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042512;12.05.2025 09:35:12;02;9181;82500;82500;3403;3408;5;-68;60;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042573;12.05.2025 09:36:13;02;9180;82500;82500;3403;3408;5;-69;61;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042633;12.05.2025 09:37:13;02;9179;82500;82500;3403;3408;5;-70;62;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042693;12.05.2025 09:38:13;02;9178;82500;82500;3403;3408;5;-68;63;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042753;12.05.2025 09:39:13;02;9176;82500;82500;3403;3408;5;-68;64;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042812;12.05.2025 09:40:12;02;9175;82500;82500;3403;3408;5;-67;65;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041792;12.05.2025 09:23:12;02;9195;82500;82500;3408;3408;0;-68;48;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041852;12.05.2025 09:24:12;02;9194;82500;82500;3403;3408;5;-68;49;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041912;12.05.2025 09:25:12;02;9193;82500;82500;3408;3408;0;-67;50;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041972;12.05.2025 09:26:12;02;9191;82500;82500;3408;3408;0;-67;51;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042033;12.05.2025 09:27:13;02;9190;82500;82500;3408;3408;0;-68;52;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042093;12.05.2025 09:28:13;02;9189;82500;82500;3408;3408;0;-67;53;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042153;12.05.2025 09:29:13;02;9188;82500;82500;3408;3408;0;-67;54;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042213;12.05.2025 09:30:13;02;9186;82500;82500;3403;3408;5;-66;55;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747042273;12.05.2025 09:31:13;02;9185;82500;82500;3403;3408;5;-67;56;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041252;12.05.2025 09:14:12;02;9205;82500;82500;3408;3408;0;-66;39;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041312;12.05.2025 09:15:12;02;9204;82500;82500;3408;3408;0;-67;40;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041372;12.05.2025 09:16:12;02;9203;82500;82500;3408;3408;0;-66;41;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041432;12.05.2025 09:17:12;02;9201;82500;82500;3408;3408;0;-66;42;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041492;12.05.2025 09:18:12;02;9200;82500;82500;3408;3408;0;-67;43;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041552;12.05.2025 09:19:12;02;9199;82500;82500;3408;3408;0;-67;44;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041612;12.05.2025 09:20:12;02;9198;82500;82500;3408;3408;0;-68;45;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041672;12.05.2025 09:21:12;02;9196;82500;82500;3408;3408;0;-68;46;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041732;12.05.2025 09:22:12;02;9195;82500;82500;3403;3408;5;-68;47;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747040711;12.05.2025 09:05:11;02;9215;82500;82500;3408;3408;0;-68;29;20,8;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747040771;12.05.2025 09:06:11;02;9214;82500;82500;3408;3408;0;-68;30;20,7;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747040831;12.05.2025 09:07:11;02;9213;82500;82500;3408;3408;0;-68;31;20,7;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747040891;12.05.2025 09:08:11;02;9211;82500;82500;3408;3408;0;-68;32;20,7;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747040951;12.05.2025 09:09:11;02;9210;82500;82500;3408;3408;0;-68;33;20,7;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041011;12.05.2025 09:10:11;02;9209;82500;82500;3408;3408;0;-68;34;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041071;12.05.2025 09:11:11;02;9209;82500;82500;3408;3408;0;-68;35;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041131;12.05.2025 09:12:11;02;9208;82500;82500;3408;3408;0;-68;37;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747041191;12.05.2025 09:13:11;02;9206;82500;82500;3408;3408;0;-67;38;20,6;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747040171;12.05.2025 08:56:11;02;9225;82500;82500;3408;3408;0;-75;20;20,8;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747040231;12.05.2025 08:57:11;02;9224;82500;82500;3408;3408;0;-74;21;20,8;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747040291;12.05.2025 08:58:11;02;9223;82500;82500;3408;3408;0;-68;22;20,8;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
1747040351;12.05.2025 08:59:11;02;9221;82500;82500;3408;3408;0;-67;23;20,8;00;00;00;00;00;0;0;0;00;04;00;11;0x0C;
