1747984214;23.05.2025 07:10:14;00;10;0,0;0,0;28,6;0,0000;0;178,0;-1,0;1,3;178,0;-1,0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;238;255;255;92;0;0;0;60;251;255;255;3;0;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984224;23.05.2025 07:10:24;00;10;0,0;0,0;28,6;0,0000;0;178,0;-1,1;1,7;178,0;-1,1;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;238;255;255;90;0;0;0;58;251;255;255;3;0;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984244;23.05.2025 07:10:44;00;10;0,0;0,0;28,6;0,0000;0;176,0;-1,4;1,4;176,0;-1,4;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;238;255;255;237;0;0;0;250;250;255;255;8;0;8;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984264;23.05.2025 07:11:04;00;10;0,0;0,0;28,6;0,0000;0;176,0;-1,3;1,2;176,0;-1,3;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;239;255;255;255;0;0;0;26;251;255;255;2;0;3;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984284;23.05.2025 07:11:24;00;10;0,0;0,0;28,6;0,0000;0;168,0;-2,1;1,7;168,0;-2,1;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;236;255;255;217;3;0;0;234;250;255;255;16;0;16;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984304;23.05.2025 07:11:44;00;10;0,0;0,0;28,6;0,0000;0;142,0;-1,2;1,4;142,0;-1,2;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;244;255;255;167;8;0;0;220;0;0;0;2;0;3;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984324;23.05.2025 07:12:04;00;10;0,0;0,0;28,6;0,0000;0;140,0;-0,8;1,4;140,0;-0,8;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;245;255;255;251;8;0;0;20;1;0;0;2;0;3;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984345;23.05.2025 07:12:25;00;10;0,0;0,0;28,6;0,0000;0;124,0;0,3;-12,9;124,0;0,3;-12,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;245;255;255;29;14;0;0;193;6;0;0;7;0;197;255;248;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984365;23.05.2025 07:12:45;00;10;0,0;0,0;28,6;0,0000;0;140,0;-1,5;0,7;140,0;-1,5;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;242;255;255;59;11;0;0;54;6;0;0;3;0;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984386;23.05.2025 07:13:06;00;10;0,0;0,0;28,6;0,0000;0;140,0;-1,1;0,5;140,0;-1,1;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;242;255;255;66;11;0;0;59;6;0;0;13;0;10;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984406;23.05.2025 07:13:26;00;10;0,0;0,0;28,6;0,0000;0;140,0;-1,4;0,9;140,0;-1,4;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;242;255;255;52;11;0;0;61;6;0;0;8;0;5;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984411;23.05.2025 07:13:31;00;10;0,0;0,0;28,6;0,0000;0;140,0;-1,4;0,7;140,0;-1,4;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;242;255;255;53;11;0;0;61;6;0;0;2;0;2;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984421;23.05.2025 07:13:41;00;20;0,0;0,0;28,6;0,0000;0;140,0;-1,4;0,7;140,0;-1,4;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;242;255;255;53;11;0;0;61;6;0;0;2;0;2;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09;
1747984441;23.05.2025 07:14:01;00;20;0,0;0,0;28,6;0,0000;0;140,0;-0,5;0,9;140,0;-0,5;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;242;255;255;53;11;0;0;61;6;0;0;5;0;4;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;2;0;0x09;
1747984461;23.05.2025 07:14:21;00;20;0,0;0,0;28,6;0,0000;0;140,0;-0,5;0,8;140,0;-0,5;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;242;255;255;53;11;0;0;61;6;0;0;3;0;5;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;2;0;0x09;
