AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747980478;23.05.2025 06:07:58;02;29749;82500;82500;3613;3609;4;-63;34;22,7;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980539;23.05.2025 06:08:59;02;29748;82500;82500;3618;3609;9;-63;35;22,7;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980599;23.05.2025 06:09:59;02;29746;82500;82500;3613;3609;4;-63;36;22,7;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980659;23.05.2025 06:10:59;02;29745;82500;82500;3618;3609;9;-65;37;22,7;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980720;23.05.2025 06:12:00;02;29744;82500;82500;3618;3609;9;-65;38;22,7;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980780;23.05.2025 06:13:00;02;29743;82500;82500;3618;3609;9;-65;39;22,6;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980840;23.05.2025 06:14:00;02;29741;82500;82500;3618;3609;9;-65;40;22,6;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979935;23.05.2025 05:58:55;02;29759;82500;82500;3618;3609;9;-66;25;23,0;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979996;23.05.2025 05:59:56;02;29758;82500;82500;3618;3609;9;-66;26;23,0;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980056;23.05.2025 06:00:56;02;29756;82500;82500;3618;3609;9;-66;27;23,0;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980116;23.05.2025 06:01:56;02;29755;82500;82500;3613;3609;4;-75;28;22,8;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980177;23.05.2025 06:02:57;02;29754;82500;82500;3613;3609;4;-68;29;22,8;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980237;23.05.2025 06:03:57;02;29753;82500;82500;3613;3609;4;-96;30;22,7;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980297;23.05.2025 06:04:57;02;29751;82500;82500;3613;3609;4;-71;31;22,7;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980358;23.05.2025 06:05:58;02;29750;82500;82500;3613;3609;4;-63;32;22,7;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747980418;23.05.2025 06:06:58;02;29749;82500;82500;3613;3609;4;-64;33;22,7;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979392;23.05.2025 05:49:52;02;29769;82500;82500;3613;3609;4;-71;16;23,2;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979452;23.05.2025 05:50:52;02;29768;82500;82500;3613;3609;4;-71;17;23,2;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979513;23.05.2025 05:51:53;02;29766;82500;82500;3618;3609;9;-72;18;23,2;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979573;23.05.2025 05:52:53;02;29765;82500;82500;3618;3609;9;-66;19;23,2;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979634;23.05.2025 05:53:54;02;29765;82500;82500;3618;3609;9;-67;20;23,1;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979694;23.05.2025 05:54:54;02;29764;82500;82500;3618;3609;9;-67;21;23,1;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979754;23.05.2025 05:55:54;02;29763;82500;82500;3618;3609;9;-67;22;23,0;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979815;23.05.2025 05:56:55;02;29761;82500;82500;3618;3609;9;-67;23;23,0;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747979875;23.05.2025 05:57:55;02;29760;82500;82500;3618;3609;9;-66;24;23,0;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747978850;23.05.2025 05:40:50;02;29780;82500;82500;3618;3609;9;-65;6;24,3;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
1747978910;23.05.2025 05:41:50;02;29779;82500;82500;3613;3609;4;-94;7;24,2;00;00;00;00;00;0;0;0;00;04;00;36;0x0C;
