1747726544;20.05.2025 7:35;0;30;0;0;28,6;0;1;140;0;-1;-1,8;320;-178,7;-1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;254;255;255;121;254;255;255;252;5;0;0;2;0;6;0;5;255;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726564;20.05.2025 7:36;0;30;0;0;28,6;0;1;140;0;-0,9;-1,7;320;-178,8;-1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;254;255;255;121;254;255;255;254;5;0;0;2;0;6;0;6;255;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726584;20.05.2025 7:36;0;30;0;0;28,6;0;1;139;-1;-1;-1,5;319;-178,7;-1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;254;255;255;122;254;255;255;255;5;0;0;2;0;4;0;6;255;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726604;20.05.2025 7:36;0;30;0;0;28,6;0;0;165;26;0,1;-8,2;165;0,1;-8,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;253;255;255;110;1;0;0;36;250;255;255;2;0;224;255;0;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726624;20.05.2025 7:37;0;30;0;0;28,6;0;0;156;-9;-0,6;0,5;156;-0,6;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;253;255;255;216;0;0;0;12;250;255;255;0;0;0;0;3;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726644;20.05.2025 7:37;0;30;0;0;28,6;0;0;156;0;-0,8;0,6;156;-0,8;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;253;255;255;216;0;0;0;12;250;255;255;3;0;6;0;7;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726664;20.05.2025 7:37;0;30;0;0;28,6;0;0;157;1;-0,5;0,4;157;-0,5;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;253;255;255;216;0;0;0;11;250;255;255;1;0;0;0;3;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726685;20.05.2025 7:38;0;30;0;0;28,6;0;0;157;0;-0,5;0,2;157;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;253;255;255;216;0;0;0;11;250;255;255;0;0;0;0;3;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726705;20.05.2025 7:38;0;30;0;0;28,6;0;0;156;-1;-0,6;0,8;156;-0,6;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;253;255;255;215;0;0;0;11;250;255;255;3;0;5;0;7;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726725;20.05.2025 7:38;0;30;0;0;28,6;0;0;156;0;-0,5;0,6;156;-0,5;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;253;255;255;214;0;0;0;13;250;255;255;4;0;4;0;7;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726745;20.05.2025 7:39;0;30;0;0;28,6;0;0;156;0;-0,7;0,7;156;-0,7;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;253;255;255;216;0;0;0;11;250;255;255;4;0;5;0;6;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726765;20.05.2025 7:39;0;30;0;0;28,6;0;0;156;0;-0,6;0,4;156;-0,6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;253;255;255;216;0;0;0;11;250;255;255;4;0;3;0;6;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726785;20.05.2025 7:39;0;30;0;0;28,6;0;0;156;0;-0,6;0,6;156;-0,6;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;253;255;255;216;0;0;0;12;250;255;255;3;0;4;0;5;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;
1747726805;20.05.2025 7:40;0;30;0;0;28,6;0;0;247;91;-0,6;1;247;-0,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;255;255;255;6;254;255;255;12;250;255;255;1;0;2;0;2;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726825;20.05.2025 7:40;0;30;0;0;28,6;0;0;246;-1;-0,6;1,2;246;-0,6;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;255;255;255;8;254;255;255;8;250;255;255;0;0;1;0;3;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726845;20.05.2025 7:40;0;30;0;0;28,6;0;0;247;1;-0,6;1;247;-0,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;255;255;255;7;254;255;255;14;250;255;255;1;0;3;0;2;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726865;20.05.2025 7:41;0;30;0;0;28,6;0;0;247;0;-0,6;1;247;-0,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;255;255;255;7;254;255;255;14;250;255;255;1;0;0;0;4;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726885;20.05.2025 7:41;0;30;0;0;28,6;0;0;246;-1;-0,6;1;246;-0,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;255;255;255;8;254;255;255;16;250;255;255;1;0;1;0;3;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726905;20.05.2025 7:41;0;30;0;0;28,6;0;0;339;93;-0,4;0,9;339;-0,4;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;1;0;0;35;255;255;255;37;250;255;255;3;0;6;0;7;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726926;20.05.2025 7:42;0;30;0;0;28,6;0;0;338;-1;-0,4;0,5;338;-0,4;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;34;255;255;255;30;250;255;255;2;0;6;0;6;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726946;20.05.2025 7:42;0;30;0;0;28,6;0;0;339;1;-0,4;0,9;339;-0,4;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;1;0;0;36;255;255;255;41;250;255;255;2;0;6;0;7;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726966;20.05.2025 7:42;0;30;0;0;28,6;0;0;340;1;-0,5;1,1;340;-0,5;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;1;0;0;34;255;255;255;38;250;255;255;2;0;6;0;5;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747726987;20.05.2025 7:43;0;30;0;0;28,6;0;0;339;-1;-0,5;0,6;339;-0,5;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34;255;255;255;40;250;255;255;2;0;6;0;5;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
1747727007;20.05.2025 7:43;0;30;0;0;28,6;0;0;66;87;-0,4;0,4;66;-0,4;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;237;1;0;0;33;250;255;255;2;0;4;0;7;1;127;241;255;255;106;7;0;0;239;11;0;0;0;0;1;0;2;0;0x09
