AB ticks;AB time;Temperature, C;Pressure, kPa;Humidity, %;
1747996738;23.05.2025 10:38:58;23,0;10,100;38,0;
1747996768;23.05.2025 10:39:28;23,0;10,100;38,0;
1747996798;23.05.2025 10:39:58;23,0;10,100;38,0;
1747996828;23.05.2025 10:40:28;23,0;10,100;38,0;
1747996858;23.05.2025 10:40:58;23,0;10,100;38,5;
1747996888;23.05.2025 10:41:28;22,9;10,100;38,5;
1747996918;23.05.2025 10:41:58;22,9;10,100;38,5;
1747996948;23.05.2025 10:42:28;22,9;10,100;38,5;
1747996978;23.05.2025 10:42:58;22,9;10,100;38,5;
1747997008;23.05.2025 10:43:28;22,9;10,100;38,5;
1747997038;23.05.2025 10:43:58;22,9;10,100;38,5;
1747997068;23.05.2025 10:44:28;22,9;10,100;38,5;
1747997098;23.05.2025 10:44:58;22,9;10,100;38,5;
1747997128;23.05.2025 10:45:28;22,9;10,100;38,5;
1747997159;23.05.2025 10:45:59;22,9;10,100;38,5;
1747997189;23.05.2025 10:46:29;22,9;10,100;38,5;
1747997219;23.05.2025 10:46:59;22,8;10,100;38,5;
1747997249;23.05.2025 10:47:29;22,8;10,100;38,5;
1747997279;23.05.2025 10:47:59;22,8;10,100;38,5;
1747995111;23.05.2025 10:11:51;24,9;10,100;35,5;
1747995141;23.05.2025 10:12:21;25,0;10,100;35,5;
1747995170;23.05.2025 10:12:50;25,2;10,200;35,0;
1747995179;23.05.2025 10:12:59;25,2;10,200;35,0;
1747995209;23.05.2025 10:13:29;25,3;10,200;35,0;
1747995238;23.05.2025 10:13:58;25,4;10,200;34,5;
1747995268;23.05.2025 10:14:28;25,6;10,200;34,5;
1747995298;23.05.2025 10:14:58;25,6;10,200;34,5;
1747995328;23.05.2025 10:15:28;25,5;10,200;34,5;
1747995358;23.05.2025 10:15:58;25,4;10,200;34,5;
1747995388;23.05.2025 10:16:28;25,3;10,200;35,0;
1747995418;23.05.2025 10:16:58;25,2;10,100;35,0;
1747995448;23.05.2025 10:17:28;25,1;10,100;35,0;
1747995478;23.05.2025 10:17:58;24,9;10,100;35,5;
1747995508;23.05.2025 10:18:28;24,8;10,100;35,5;
1747995538;23.05.2025 10:18:58;24,7;10,100;35,5;
1747995568;23.05.2025 10:19:28;24,6;10,100;36,0;
1747995598;23.05.2025 10:19:58;24,5;10,100;36,0;
1747995628;23.05.2025 10:20:28;24,4;10,100;36,0;
1747995658;23.05.2025 10:20:58;24,3;10,100;36,0;
1747995688;23.05.2025 10:21:28;24,3;10,100;36,5;
1747995718;23.05.2025 10:21:58;24,2;10,100;36,5;
1747995748;23.05.2025 10:22:28;24,1;10,100;36,5;
1747995778;23.05.2025 10:22:58;24,1;10,100;36,5;
1747995808;23.05.2025 10:23:28;24,0;10,100;36,5;
1747995838;23.05.2025 10:23:58;24,0;10,100;36,5;
1747995868;23.05.2025 10:24:28;23,9;10,100;36,5;
1747995898;23.05.2025 10:24:58;23,9;10,100;37,0;
1747995928;23.05.2025 10:25:28;23,8;10,100;37,0;
1747995958;23.05.2025 10:25:58;23,8;10,100;37,0;
1747995988;23.05.2025 10:26:28;23,7;10,100;37,0;
1747996018;23.05.2025 10:26:58;23,7;10,100;37,0;
1747996048;23.05.2025 10:27:28;23,6;10,100;37,0;
1747996078;23.05.2025 10:27:58;23,6;10,100;37,0;
1747996108;23.05.2025 10:28:28;23,6;10,100;37,5;
1747996138;23.05.2025 10:28:58;23,5;10,100;37,5;
1747996168;23.05.2025 10:29:28;23,5;10,100;37,5;
1747996198;23.05.2025 10:29:58;23,5;10,100;37,5;
1747996228;23.05.2025 10:30:28;23,4;10,100;37,5;
1747996258;23.05.2025 10:30:58;23,4;10,100;37,5;
1747996288;23.05.2025 10:31:28;23,4;10,100;37,5;
1747996318;23.05.2025 10:31:58;23,4;10,100;37,5;
1747996348;23.05.2025 10:32:28;23,4;10,100;37,5;
1747996378;23.05.2025 10:32:58;23,3;10,100;37,5;
1747996408;23.05.2025 10:33:28;23,3;10,100;37,5;
1747996438;23.05.2025 10:33:58;23,3;10,100;37,5;
1747996468;23.05.2025 10:34:28;23,2;10,100;38,0;
1747996498;23.05.2025 10:34:58;23,2;10,100;38,0;
1747996528;23.05.2025 10:35:28;23,2;10,100;38,0;
1747996558;23.05.2025 10:35:58;23,1;10,100;38,0;
1747996588;23.05.2025 10:36:28;23,1;10,100;38,0;
1747996618;23.05.2025 10:36:58;23,1;10,100;38,0;
1747996648;23.05.2025 10:37:28;23,1;10,100;38,0;
1747996678;23.05.2025 10:37:58;23,0;10,100;38,0;
1747996708;23.05.2025 10:38:28;23,0;10,100;38,0;
