AB ticks;AB time;Temperature, C;Pressure, kPa;Humidity, %;
1747996168;23.05.2025 10:29:28;23,4;7,900;40,5;
1747996198;23.05.2025 10:29:58;23,4;7,900;40,5;
1747996228;23.05.2025 10:30:28;23,3;7,900;41,0;
1747996258;23.05.2025 10:30:58;23,3;7,900;41,0;
1747996288;23.05.2025 10:31:28;23,3;7,900;41,0;
1747996318;23.05.2025 10:31:58;23,3;7,900;41,0;
1747996349;23.05.2025 10:32:29;23,3;7,900;41,0;
1747996379;23.05.2025 10:32:59;23,3;7,900;41,0;
1747996409;23.05.2025 10:33:29;23,3;7,900;41,0;
1747996439;23.05.2025 10:33:59;23,2;7,900;41,0;
1747996469;23.05.2025 10:34:29;23,2;7,900;41,0;
1747996499;23.05.2025 10:34:59;23,2;7,900;41,0;
1747996529;23.05.2025 10:35:29;23,1;7,900;41,0;
1747996559;23.05.2025 10:35:59;23,1;7,900;41,0;
1747996589;23.05.2025 10:36:29;23,1;7,900;41,0;
1747996619;23.05.2025 10:36:59;23,1;7,900;41,5;
1747996649;23.05.2025 10:37:29;23,1;7,900;41,5;
1747996679;23.05.2025 10:37:59;23,0;7,900;41,5;
1747996709;23.05.2025 10:38:29;23,0;7,900;41,5;
1747996739;23.05.2025 10:38:59;23,0;7,900;41,5;
1747996769;23.05.2025 10:39:29;23,0;7,900;41,5;
1747996799;23.05.2025 10:39:59;23,0;7,900;41,5;
1747996829;23.05.2025 10:40:29;23,0;7,900;41,5;
1747996859;23.05.2025 10:40:59;23,0;7,900;41,5;
1747996889;23.05.2025 10:41:29;22,9;7,900;41,5;
1747996919;23.05.2025 10:41:59;22,9;7,900;41,5;
1747996949;23.05.2025 10:42:29;22,9;7,900;41,5;
1747996979;23.05.2025 10:42:59;22,9;7,900;41,5;
1747997009;23.05.2025 10:43:29;22,9;7,900;41,5;
1747997040;23.05.2025 10:44:00;22,9;7,900;41,5;
1747997070;23.05.2025 10:44:30;22,9;7,900;41,5;
1747997100;23.05.2025 10:45:00;22,9;7,900;41,5;
1747997130;23.05.2025 10:45:30;22,9;7,900;41,5;
1747997160;23.05.2025 10:46:00;22,9;7,900;41,5;
1747997190;23.05.2025 10:46:30;22,9;7,900;41,5;
1747997220;23.05.2025 10:47:00;22,9;7,900;41,5;
1747997250;23.05.2025 10:47:30;22,9;7,900;41,5;
1747994547;23.05.2025 10:02:27;22,8;7,900;41,5;
1747994577;23.05.2025 10:02:57;22,8;7,900;41,5;
1747994607;23.05.2025 10:03:27;22,8;7,900;41,5;
1747994637;23.05.2025 10:03:57;22,8;7,900;41,5;
1747994667;23.05.2025 10:04:27;22,8;7,900;41,5;
1747994697;23.05.2025 10:04:57;22,8;7,900;41,5;
1747994727;23.05.2025 10:05:27;22,8;7,900;41,5;
1747994757;23.05.2025 10:05:57;22,8;7,900;41,5;
1747994788;23.05.2025 10:06:28;22,8;7,900;41,5;
1747994818;23.05.2025 10:06:58;22,8;7,900;41,5;
1747994848;23.05.2025 10:07:28;22,8;7,900;41,5;
1747994878;23.05.2025 10:07:58;22,8;7,900;41,5;
1747994908;23.05.2025 10:08:28;22,8;7,900;41,5;
1747994938;23.05.2025 10:08:58;22,8;7,900;41,5;
1747994968;23.05.2025 10:09:28;22,8;7,900;41,5;
1747994998;23.05.2025 10:09:58;22,8;7,900;41,5;
1747995027;23.05.2025 10:10:27;22,9;7,900;41,5;
1747995057;23.05.2025 10:10:57;23,0;7,900;41,5;
1747995087;23.05.2025 10:11:27;23,2;7,900;41,0;
1747995116;23.05.2025 10:11:56;23,4;7,900;41,0;
1747995146;23.05.2025 10:12:26;23,6;7,900;40,5;
1747995175;23.05.2025 10:12:55;23,8;7,900;40,0;
1747995179;23.05.2025 10:12:59;23,9;7,900;40,0;
1747995208;23.05.2025 10:13:28;24,1;7,900;40,0;
1747995238;23.05.2025 10:13:58;24,3;7,900;39,5;
1747995268;23.05.2025 10:14:28;24,5;7,900;39,0;
1747995297;23.05.2025 10:14:57;24,6;7,900;39,0;
1747995327;23.05.2025 10:15:27;24,6;7,900;39,0;
1747995357;23.05.2025 10:15:57;24,6;7,900;39,0;
1747995387;23.05.2025 10:16:27;24,5;7,900;39,0;
1747995417;23.05.2025 10:16:57;24,4;7,900;39,5;
1747995448;23.05.2025 10:17:28;24,3;7,900;39,5;
1747995477;23.05.2025 10:17:57;24,3;7,900;39,5;
1747995507;23.05.2025 10:18:27;24,2;7,900;39,5;
