AB ticks;AB time;Temperature, C;Pressure, kPa;Humidity, %;
1747821147;21.05.2025 09:52:27;21,8;8,300;39,0;
1747821176;21.05.2025 09:52:56;21,8;8,300;39,0;
1747821206;21.05.2025 09:53:26;21,8;8,300;39,0;
1747821236;21.05.2025 09:53:56;21,8;8,300;39,0;
1747821266;21.05.2025 09:54:26;21,8;8,300;39,0;
1747821296;21.05.2025 09:54:56;21,8;8,300;39,0;
1747821326;21.05.2025 09:55:26;21,8;8,300;39,0;
1747821356;21.05.2025 09:55:56;21,8;8,300;39,0;
1747821386;21.05.2025 09:56:26;21,8;8,300;39,0;
1747821416;21.05.2025 09:56:56;21,8;8,300;39,0;
1747821446;21.05.2025 09:57:26;21,8;8,300;39,0;
1747821476;21.05.2025 09:57:56;21,8;8,300;39,0;
1747821506;21.05.2025 09:58:26;21,8;8,300;39,0;
1747821536;21.05.2025 09:58:56;21,8;8,300;39,0;
1747821565;21.05.2025 09:59:25;21,8;8,300;39,0;
1747821595;21.05.2025 09:59:55;21,8;8,300;39,0;
1747821625;21.05.2025 10:00:25;21,7;8,300;39,0;
1747821655;21.05.2025 10:00:55;21,7;8,300;39,0;
1747821685;21.05.2025 10:01:25;21,7;8,300;39,0;
1747821715;21.05.2025 10:01:55;21,7;8,300;39,0;
1747821745;21.05.2025 10:02:25;21,7;8,300;39,0;
1747821775;21.05.2025 10:02:55;21,7;8,300;39,0;
1747821805;21.05.2025 10:03:25;21,7;8,300;39,0;
1747821835;21.05.2025 10:03:55;21,7;8,300;39,0;
1747821865;21.05.2025 10:04:25;21,7;8,300;39,0;
1747821895;21.05.2025 10:04:55;21,7;8,300;39,0;
1747821924;21.05.2025 10:05:24;21,7;8,300;39,0;
1747821954;21.05.2025 10:05:54;21,7;8,300;39,0;
1747819502;21.05.2025 09:25:02;21,8;8,300;39,0;
1747819532;21.05.2025 09:25:32;21,9;8,300;39,0;
1747819561;21.05.2025 09:26:01;21,8;8,300;39,0;
1747819591;21.05.2025 09:26:31;21,8;8,300;39,0;
1747819621;21.05.2025 09:27:01;21,8;8,300;39,0;
1747819651;21.05.2025 09:27:31;21,8;8,300;39,0;
1747819681;21.05.2025 09:28:01;21,8;8,300;39,0;
1747819711;21.05.2025 09:28:31;21,8;8,300;39,0;
1747819741;21.05.2025 09:29:01;21,8;8,300;39,0;
1747819771;21.05.2025 09:29:31;21,8;8,300;39,0;
