AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747821664;21.05.2025 10:01:04;02;17065;82500;82500;3482;3482;0;-68;81;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747821724;21.05.2025 10:02:04;02;17064;82500;82500;3486;3482;4;-70;82;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747821783;21.05.2025 10:03:03;02;17063;82500;82500;3482;3482;0;-69;83;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747821843;21.05.2025 10:04:03;02;17061;82500;82500;3482;3482;0;-68;84;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747821903;21.05.2025 10:05:03;02;17060;82500;82500;3482;3482;0;-68;85;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820587;21.05.2025 09:43:07;02;17085;82500;82500;3486;3482;4;-69;63;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820647;21.05.2025 09:44:07;02;17085;82500;82500;3486;3482;4;-69;64;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820707;21.05.2025 09:45:07;02;17083;82500;82500;3482;3482;0;-98;65;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820767;21.05.2025 09:46:07;02;17081;82500;82500;3482;3482;0;-71;66;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820826;21.05.2025 09:47:06;02;17081;82500;82500;3482;3482;0;-68;67;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820886;21.05.2025 09:48:06;02;17080;82500;82500;3482;3482;0;-68;68;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820946;21.05.2025 09:49:06;02;17079;82500;82500;3482;3482;0;-99;69;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747821006;21.05.2025 09:50:06;02;17078;82500;82500;3482;3482;0;-72;70;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747821066;21.05.2025 09:51:06;02;17076;82500;82500;3482;3482;0;-66;71;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820049;21.05.2025 09:34:09;02;17096;82500;82500;3486;3482;4;-69;53;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820109;21.05.2025 09:35:09;02;17095;82500;82500;3486;3482;4;-69;54;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820169;21.05.2025 09:36:09;02;17094;82500;82500;3486;3482;4;-68;56;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820229;21.05.2025 09:37:09;02;17093;82500;82500;3486;3482;4;-68;57;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820288;21.05.2025 09:38:08;02;17091;82500;82500;3486;3482;4;-68;58;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820348;21.05.2025 09:39:08;02;17090;82500;82500;3486;3482;4;-69;59;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820408;21.05.2025 09:40:08;02;17089;82500;82500;3486;3482;4;-68;60;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820468;21.05.2025 09:41:08;02;17088;82500;82500;3482;3482;0;-68;61;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747820528;21.05.2025 09:42:08;02;17086;82500;82500;3482;3482;0;-69;62;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819511;21.05.2025 09:25:11;02;17106;82500;82500;3486;3482;4;-68;44;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819571;21.05.2025 09:26:11;02;17105;82500;82500;3486;3482;4;-68;45;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819631;21.05.2025 09:27:11;02;17104;82500;82500;3486;3482;4;-69;46;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819690;21.05.2025 09:28:10;02;17103;82500;82500;3486;3482;4;-69;47;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819750;21.05.2025 09:29:10;02;17101;82500;82500;3486;3482;4;-69;48;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819810;21.05.2025 09:30:10;02;17100;82500;82500;3486;3482;4;-69;49;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819870;21.05.2025 09:31:10;02;17099;82500;82500;3486;3482;4;-69;50;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819930;21.05.2025 09:32:10;02;17099;82500;82500;3486;3482;4;-69;51;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819989;21.05.2025 09:33:09;02;17098;82500;82500;3486;3482;4;-69;52;22,1;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747818973;21.05.2025 09:16:13;02;17116;82500;82500;3486;3482;4;-68;35;22,2;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819033;21.05.2025 09:17:13;02;17115;82500;82500;3486;3482;4;-69;36;22,2;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819092;21.05.2025 09:18:12;02;17114;82500;82500;3486;3482;4;-70;37;22,2;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819152;21.05.2025 09:19:12;02;17113;82500;82500;3486;3482;4;-70;38;22,2;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
1747819212;21.05.2025 09:20:12;02;17111;82500;82500;3486;3482;4;-69;39;22,2;00;00;00;00;00;0;0;0;00;04;00;20;0x0C;
