AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747816832;21.05.2025 8:40;0;10;0;0;28,6;0;0;149;-1,4;1,6;149;-1,4;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;245;255;255;117;6;0;0;86;5;0;0;6;0;7;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747816837;21.05.2025 8:40;0;10;0;0;28,6;0;0;149;-1,5;1,7;149;-1,5;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;245;255;255;114;6;0;0;87;5;0;0;2;0;6;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747816847;21.05.2025 8:40;0;10;0;0;28,6;0;0;150;-1,2;1,7;150;-1,2;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;245;255;255;98;6;0;0;39;5;0;0;4;0;8;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747816868;21.05.2025 8:41;0;10;0;0;28,6;0;0;139;-0,5;4;139;-0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;244;255;255;96;10;0;0;226;4;0;0;254;255;20;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747816888;21.05.2025 8:41;0;10;0;0;28,6;0;0;152;-1,4;1,5;152;-1,4;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;242;255;255;74;7;0;0;23;7;0;0;6;0;8;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747816908;21.05.2025 8:41;0;10;0;0;28,6;0;0;152;-1,3;1,5;152;-1,3;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;242;255;255;72;7;0;0;22;7;0;0;6;0;8;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747816928;21.05.2025 8:42;0;10;0;0;28,6;0;0;152;-1,4;1,6;152;-1,4;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;242;255;255;73;7;0;0;23;7;0;0;6;0;8;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747816947;21.05.2025 8:42;0;10;0;0;28,6;0;0;152;-1,2;1,5;152;-1,2;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;242;255;255;72;7;0;0;24;7;0;0;6;0;9;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747816968;21.05.2025 8:42;0;10;0;0;28,6;0;0;152;-1,5;1,4;152;-1,5;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;242;255;255;70;7;0;0;23;7;0;0;6;0;8;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747816988;21.05.2025 8:43;0;10;0;0;28,6;0;0;152;-1,5;1,5;152;-1,5;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;242;255;255;70;7;0;0;22;7;0;0;7;0;7;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747817008;21.05.2025 8:43;0;10;0;0;28,6;0;0;152;-1,4;1,4;152;-1,4;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;242;255;255;66;7;0;0;26;7;0;0;6;0;7;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747817028;21.05.2025 8:43;0;10;0;0;28,6;0;0;152;-1,2;1,6;152;-1,2;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223;242;255;255;67;7;0;0;2;7;0;0;6;0;8;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747817034;21.05.2025 8:43;0;10;0;0;28,6;0;0;152;-1,1;1,4;152;-1,1;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;242;255;255;67;7;0;0;27;7;0;0;6;0;7;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747817044;21.05.2025 8:44;0;20;0;0;28,6;0;0;152;-1,1;1,4;152;-1,1;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;242;255;255;67;7;0;0;27;7;0;0;6;0;7;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747817064;21.05.2025 8:44;0;20;0;0;28,6;0;0;151;-0,1;0,3;151;-0,1;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;242;255;255;67;7;0;0;26;7;0;0;4;0;4;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817084;21.05.2025 8:44;0;20;0;0;28,6;0;0;151;-0,5;0,5;151;-0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;242;255;255;69;7;0;0;27;7;0;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817104;21.05.2025 8:45;0;20;0;0;28,6;0;0;152;-0,4;0,6;152;-0,4;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;242;255;255;43;7;0;0;31;7;0;0;0;0;1;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817125;21.05.2025 8:45;0;20;0;0;28,6;0;0;156;0,2;0,7;156;0,2;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;243;255;255;203;5;0;0;39;7;0;0;0;0;5;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817145;21.05.2025 8:45;0;20;0;0;28,6;0;0;158;0,4;0,7;158;0,4;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;244;255;255;221;4;0;0;57;7;0;0;254;255;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817165;21.05.2025 8:46;0;20;0;0;28,6;0;0;155;0,5;0,4;155;0,5;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;245;255;255;210;4;0;0;73;7;0;0;252;255;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817170;21.05.2025 8:46;0;20;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817180;21.05.2025 8:46;0;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817200;21.05.2025 8:46;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817220;21.05.2025 8:47;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817240;21.05.2025 8:47;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817260;21.05.2025 8:47;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817281;21.05.2025 8:48;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817301;21.05.2025 8:48;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817321;21.05.2025 8:48;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817341;21.05.2025 8:49;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817361;21.05.2025 8:49;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817382;21.05.2025 8:49;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817402;21.05.2025 8:50;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817421;21.05.2025 8:50;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817441;21.05.2025 8:50;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817461;21.05.2025 8:51;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817482;21.05.2025 8:51;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817502;21.05.2025 8:51;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817522;21.05.2025 8:52;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817542;21.05.2025 8:52;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817548;21.05.2025 8:52;1;21;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817558;21.05.2025 8:52;0;22;0;0;28,6;0;0;147;0,7;0,1;147;0,7;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;247;255;255;189;5;0;0;82;7;0;0;255;255;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817578;21.05.2025 8:52;0;22;0;0;28,6;0;0;4;0,6;-0,1;4;0,6;-0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;2;0;0;43;0;0;0;79;7;0;0;254;255;253;255;6;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817598;21.05.2025 8:53;0;22;0;0;28,6;0;0;43;0,3;0,1;43;0,3;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;1;0;0;132;1;0;0;65;7;0;0;254;255;254;255;6;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817618;21.05.2025 8:53;0;22;0;0;28,6;0;0;85;-0,2;-0,1;85;-0,2;-0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;40;2;0;0;47;7;0;0;2;0;255;255;8;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817639;21.05.2025 8:53;0;22;0;0;28,6;0;0;125;-0,2;0,2;125;-0,2;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;254;255;255;223;1;0;0;33;7;0;0;3;0;2;0;9;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817658;21.05.2025 8:54;0;22;0;0;28,6;0;0;162;-0,3;0,5;162;-0,3;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;253;255;255;203;0;0;0;27;7;0;0;2;0;5;0;8;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817678;21.05.2025 8:54;0;22;0;0;28,6;0;0;198;0;0,8;198;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;253;255;255;102;255;255;255;37;7;0;0;254;255;3;0;6;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817698;21.05.2025 8:54;0;22;0;0;28,6;0;0;235;0,3;0,7;235;0,3;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;254;255;255;60;254;255;255;51;7;0;0;252;255;4;0;6;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817718;21.05.2025 8:55;0;22;0;0;28,6;0;0;275;0,4;0,6;275;0,4;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;213;253;255;255;68;7;0;0;251;255;1;0;6;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817739;21.05.2025 8:55;0;22;0;0;28,6;0;0;314;0,6;0,5;314;0,6;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;1;0;0;99;254;255;255;81;7;0;0;0;0;8;0;8;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
1747817759;21.05.2025 8:55;0;22;0;0;28,6;0;0;352;0,6;0,3;352;0,6;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;2;0;0;177;255;255;255;83;7;0;0;253;255;255;255;7;1;35;245;255;255;231;6;0;0;0;0;0;0;255;255;255;255;3;0;0x09
