AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747653942;19.05.2025 11:25;0;10;0;0;28,6;0;0;160;-0,3;1,9;160;-0,3;1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;240;255;255;253;5;0;0;15;4;0;0;2;0;10;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747653961;19.05.2025 11:26;0;10;0;0;28,6;0;0;160;-0,4;1,7;160;-0,4;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;240;255;255;253;5;0;0;16;4;0;0;3;0;9;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747653982;19.05.2025 11:26;0;10;0;0;28,6;0;0;160;-0,4;1,8;160;-0,4;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;240;255;255;2;6;0;0;15;4;0;0;2;0;10;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654002;19.05.2025 11:26;0;10;0;0;28,6;0;0;160;-0,3;1,6;160;-0,3;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;240;255;255;210;5;0;0;19;4;0;0;2;0;11;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654008;19.05.2025 11:26;0;10;0;0;28,6;0;0;159;-0,2;1,6;159;-0,2;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;240;255;255;235;5;0;0;250;3;0;0;253;255;8;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654018;19.05.2025 11:26;0;10;0;0;28,6;0;0;157;1,8;0,5;157;1,8;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;237;255;255;200;7;0;0;13;4;0;0;250;255;254;255;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654038;19.05.2025 11:27;0;10;0;0;28,6;0;0;156;-6,3;1,2;156;-6,3;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;237;255;255;133;8;0;0;242;5;0;0;22;0;10;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654058;19.05.2025 11:27;0;10;0;0;28,6;0;0;155;-0,6;1,5;155;-0,6;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;238;255;255;129;8;0;0;231;5;0;0;5;0;8;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654078;19.05.2025 11:27;0;10;0;0;28,6;0;0;155;-0,7;1,6;155;-0,7;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;238;255;255;127;8;0;0;233;5;0;0;0;0;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654098;19.05.2025 11:28;0;10;0;0;28,6;0;0;155;-0,5;1,5;155;-0,5;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;238;255;255;129;8;0;0;231;5;0;0;0;0;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654119;19.05.2025 11:28;0;10;0;0;28,6;0;0;155;-0,7;1,6;155;-0,7;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;238;255;255;128;8;0;0;230;5;0;0;4;0;9;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654139;19.05.2025 11:28;0;10;0;0;28,6;0;0;155;-0,8;1,5;155;-0,8;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;238;255;255;129;8;0;0;229;5;0;0;4;0;9;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654159;19.05.2025 11:29;0;10;0;0;28,6;0;0;155;-0,8;1,7;155;-0,8;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;238;255;255;134;8;0;0;236;5;0;0;5;0;9;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654179;19.05.2025 11:29;0;10;0;0;28,6;0;0;155;-0,6;1,5;155;-0,6;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;238;255;255;134;8;0;0;216;5;0;0;1;0;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654198;19.05.2025 11:29;0;10;0;0;28,6;0;0;155;-0,8;1,6;155;-0,8;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;238;255;255;133;8;0;0;240;5;0;0;4;0;10;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654204;19.05.2025 11:30;0;10;0;0;28,6;0;0;155;-0,5;1,4;155;-0,5;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;238;255;255;133;8;0;0;240;5;0;0;3;0;10;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654214;19.05.2025 11:30;0;20;0;0;28,6;0;0;155;-0,5;1,4;155;-0,5;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;238;255;255;133;8;0;0;240;5;0;0;3;0;10;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654234;19.05.2025 11:30;0;20;0;0;28,6;0;0;155;-0,6;0,6;155;-0,6;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;238;255;255;134;8;0;0;240;5;0;0;3;0;6;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654254;19.05.2025 11:30;0;20;0;0;28,6;0;0;155;-0,6;0,5;155;-0,6;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;238;255;255;104;8;0;0;239;5;0;0;6;0;9;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654274;19.05.2025 11:31;0;20;0;0;28,6;0;0;159;-0,5;0,8;159;-0,5;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;238;255;255;244;6;0;0;242;5;0;0;1;0;5;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654294;19.05.2025 11:31;0;20;0;0;28,6;0;0;162;-0,3;0,4;162;-0,3;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;238;255;255;181;5;0;0;2;6;0;0;3;0;4;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654315;19.05.2025 11:31;0;20;0;0;28,6;0;0;163;-0,2;0,3;163;-0,2;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;240;255;255;8;5;0;0;24;6;0;0;255;255;255;255;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654335;19.05.2025 11:32;0;20;0;0;28,6;0;0;160;-0,3;0,2;160;-0,3;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;241;255;255;44;5;0;0;47;6;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654340;19.05.2025 11:32;0;20;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654350;19.05.2025 11:32;0;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654370;19.05.2025 11:32;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654390;19.05.2025 11:33;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654411;19.05.2025 11:33;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654431;19.05.2025 11:33;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654451;19.05.2025 11:34;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654471;19.05.2025 11:34;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654491;19.05.2025 11:34;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654511;19.05.2025 11:35;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654531;19.05.2025 11:35;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654552;19.05.2025 11:35;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654572;19.05.2025 11:36;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654592;19.05.2025 11:36;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654612;19.05.2025 11:36;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654632;19.05.2025 11:37;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654652;19.05.2025 11:37;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654672;19.05.2025 11:37;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654693;19.05.2025 11:38;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747654713;19.05.2025 11:38;1;21;0;0;28,6;0;0;155;-0,5;0,2;155;-0,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;29;6;0;0;60;6;0;0;0;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
