AB ticks;AB time;Temperature, C;Pressure, kPa;Humidity, %;
1747745888;20.05.2025 12:58:08;22,4;5,100;32,5;
1747745918;20.05.2025 12:58:38;22,4;5,100;32,5;
1747745949;20.05.2025 12:59:09;22,4;5,100;32,5;
1747745979;20.05.2025 12:59:39;22,4;5,100;32,5;
1747746009;20.05.2025 13:00:09;22,4;5,100;32,5;
1747746039;20.05.2025 13:00:39;22,4;5,100;32,5;
1747746069;20.05.2025 13:01:09;22,4;5,100;32,5;
1747746100;20.05.2025 13:01:40;22,4;5,100;32,5;
1747746130;20.05.2025 13:02:10;22,4;5,100;32,5;
1747746160;20.05.2025 13:02:40;22,4;5,100;32,5;
1747746190;20.05.2025 13:03:10;22,4;5,100;32,5;
1747746221;20.05.2025 13:03:41;22,4;5,100;32,5;
1747746251;20.05.2025 13:04:11;22,4;5,100;32,5;
1747746281;20.05.2025 13:04:41;22,4;5,100;32,5;
1747746311;20.05.2025 13:05:11;22,4;5,100;32,5;
1747744227;20.05.2025 12:30:27;23,0;5,100;31,5;
1747744257;20.05.2025 12:30:57;22,9;5,100;31,5;
1747744287;20.05.2025 12:31:27;22,9;5,100;31,5;
1747744317;20.05.2025 12:31:57;22,9;5,100;31,5;
1747744347;20.05.2025 12:32:27;22,9;5,100;31,5;
1747744377;20.05.2025 12:32:57;22,9;5,100;31,5;
1747744408;20.05.2025 12:33:28;22,8;5,100;31,5;
1747744438;20.05.2025 12:33:58;22,8;5,100;31,5;
1747744468;20.05.2025 12:34:28;22,8;5,100;31,5;
1747744498;20.05.2025 12:34:58;22,8;5,100;31,5;
1747744529;20.05.2025 12:35:29;22,8;5,100;31,5;
1747744559;20.05.2025 12:35:59;22,7;5,100;31,5;
1747744589;20.05.2025 12:36:29;22,7;5,100;32,0;
1747744619;20.05.2025 12:36:59;22,7;5,100;32,0;
1747744649;20.05.2025 12:37:29;22,7;5,100;32,0;
1747744680;20.05.2025 12:38:00;22,7;5,100;32,0;
1747744710;20.05.2025 12:38:30;22,7;5,100;32,0;
1747744740;20.05.2025 12:39:00;22,7;5,100;32,0;
1747744770;20.05.2025 12:39:30;22,7;5,100;32,0;
1747744800;20.05.2025 12:40:00;22,7;5,100;32,0;
1747744831;20.05.2025 12:40:31;22,6;5,100;32,0;
1747744861;20.05.2025 12:41:01;22,6;5,100;32,0;
1747744891;20.05.2025 12:41:31;22,6;5,100;32,0;
1747744921;20.05.2025 12:42:01;22,6;5,100;32,0;
1747744951;20.05.2025 12:42:31;22,6;5,100;32,0;
1747744982;20.05.2025 12:43:02;22,5;5,100;32,0;
1747745012;20.05.2025 12:43:32;22,5;5,100;32,0;
1747745042;20.05.2025 12:44:02;22,5;5,100;32,0;
1747745072;20.05.2025 12:44:32;22,5;5,100;32,0;
1747745103;20.05.2025 12:45:03;22,5;5,100;32,0;
1747745133;20.05.2025 12:45:33;22,5;5,100;32,0;
1747745163;20.05.2025 12:46:03;22,5;5,100;32,0;
1747745193;20.05.2025 12:46:33;22,5;5,100;32,0;
1747745223;20.05.2025 12:47:03;22,5;5,100;32,0;
1747745254;20.05.2025 12:47:34;22,4;5,100;32,0;
1747745284;20.05.2025 12:48:04;22,4;5,100;32,0;
1747745314;20.05.2025 12:48:34;22,4;5,100;32,0;
1747745344;20.05.2025 12:49:04;22,4;5,100;32,0;
1747745374;20.05.2025 12:49:34;22,4;5,100;32,0;
1747745405;20.05.2025 12:50:05;22,4;5,100;32,0;
1747745435;20.05.2025 12:50:35;22,4;5,100;32,0;
1747745465;20.05.2025 12:51:05;22,4;5,000;32,0;
1747745495;20.05.2025 12:51:35;22,4;5,100;32,0;
1747745526;20.05.2025 12:52:06;22,4;5,100;32,5;
1747745556;20.05.2025 12:52:36;22,4;5,100;32,5;
1747745586;20.05.2025 12:53:06;22,4;5,100;32,5;
1747745616;20.05.2025 12:53:36;22,4;5,100;32,5;
1747745646;20.05.2025 12:54:06;22,4;5,100;32,5;
1747745677;20.05.2025 12:54:37;22,4;5,100;32,5;
1747745707;20.05.2025 12:55:07;22,4;5,100;32,5;
1747745737;20.05.2025 12:55:37;22,4;5,100;32,5;
1747745767;20.05.2025 12:56:07;22,4;5,100;32,5;
1747745797;20.05.2025 12:56:37;22,4;5,000;32,5;
1747745828;20.05.2025 12:57:08;22,4;5,100;32,5;
1747745858;20.05.2025 12:57:38;22,4;5,100;32,5;
1747742597;20.05.2025 12:03:17;26,2;5,100;27,5;
1747742627;20.05.2025 12:03:47;26,3;5,100;27,5;
1747742656;20.05.2025 12:04:16;26,3;5,100;27,5;
1747742686;20.05.2025 12:04:46;26,4;5,100;27,5;
1747742715;20.05.2025 12:05:15;26,4;5,100;27,0;
1747742745;20.05.2025 12:05:45;26,4;5,100;27,0;
1747742775;20.05.2025 12:06:15;26,5;5,100;27,0;
1747742804;20.05.2025 12:06:44;26,5;5,100;27,0;
1747742834;20.05.2025 12:07:14;26,5;5,100;27,0;
1747742863;20.05.2025 12:07:43;26,5;5,100;27,0;
1747742893;20.05.2025 12:08:13;26,6;5,100;27,0;
1747742922;20.05.2025 12:08:42;26,6;5,100;27,0;
1747742952;20.05.2025 12:09:12;26,6;5,100;27,0;
1747742982;20.05.2025 12:09:42;26,6;5,100;27,0;
1747743011;20.05.2025 12:10:11;26,7;5,100;27,0;
1747743041;20.05.2025 12:10:41;26,7;5,100;27,0;
1747743051;20.05.2025 12:10:51;26,7;5,100;27,0;
1747743080;20.05.2025 12:11:20;26,7;5,100;27,0;
1747743110;20.05.2025 12:11:50;26,7;5,100;27,0;
1747743140;20.05.2025 12:12:20;26,5;5,100;27,0;
1747743170;20.05.2025 12:12:50;26,3;5,100;27,5;
1747743201;20.05.2025 12:13:21;26,1;5,100;27,5;
1747743231;20.05.2025 12:13:51;25,9;5,100;28,0;
1747743261;20.05.2025 12:14:21;25,7;5,100;28,0;
1747743291;20.05.2025 12:14:51;25,5;5,100;28,5;
1747743321;20.05.2025 12:15:21;25,3;5,100;28,5;
1747743351;20.05.2025 12:15:51;25,1;5,100;28,5;
1747743382;20.05.2025 12:16:22;25,0;5,100;29,0;
1747743412;20.05.2025 12:16:52;24,8;5,100;29,0;
1747743442;20.05.2025 12:17:22;24,6;5,100;29,5;
1747743472;20.05.2025 12:17:52;24,5;5,100;29,5;
1747743502;20.05.2025 12:18:22;24,4;5,100;29,5;
1747743532;20.05.2025 12:18:52;24,2;5,100;30,0;
1747743563;20.05.2025 12:19:23;24,1;5,100;30,0;
1747743593;20.05.2025 12:19:53;24,0;5,100;30,0;
1747743623;20.05.2025 12:20:23;24,0;5,100;30,0;
1747743653;20.05.2025 12:20:53;23,9;5,100;30,0;
1747743683;20.05.2025 12:21:23;23,8;5,100;30,5;
1747743713;20.05.2025 12:21:53;23,7;5,100;30,5;
1747743744;20.05.2025 12:22:24;23,7;5,100;30,5;
1747743774;20.05.2025 12:22:54;23,6;5,100;30,5;
1747743804;20.05.2025 12:23:24;23,6;5,100;30,5;
1747743834;20.05.2025 12:23:54;23,5;5,100;30,5;
1747743864;20.05.2025 12:24:24;23,5;5,100;30,5;
1747743895;20.05.2025 12:24:55;23,4;5,100;31,0;
1747743925;20.05.2025 12:25:25;23,4;5,100;31,0;
1747743955;20.05.2025 12:25:55;23,3;5,100;31,0;
1747743985;20.05.2025 12:26:25;23,3;5,100;31,0;
1747744015;20.05.2025 12:26:55;23,3;5,100;31,0;
1747744045;20.05.2025 12:27:25;23,2;5,100;31,0;
1747744076;20.05.2025 12:27:56;23,2;5,100;31,0;
1747744106;20.05.2025 12:28:26;23,1;5,100;31,0;
1747744136;20.05.2025 12:28:56;23,1;5,100;31,0;
1747744166;20.05.2025 12:29:26;23,1;5,100;31,5;
1747744196;20.05.2025 12:29:56;23,0;5,100;31,5;
