AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747993332;23.05.2025 9:42;0;10;0;0;28,6;0;0;160;-0,7;0,9;160;-0,7;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;237;255;255;110;6;0;0;19;247;255;255;4;0;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
1747993337;23.05.2025 9:42;0;10;0;0;28,6;0;0;160;-0,9;0,8;160;-0,9;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;237;255;255;111;6;0;0;20;247;255;255;4;0;5;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
1747993347;23.05.2025 9:42;0;10;0;0;28,6;0;0;159;-6,4;1,3;159;-6,4;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;236;255;255;157;6;0;0;41;247;255;255;30;0;5;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
1747993367;23.05.2025 9:42;0;10;0;0;28,6;0;0;157;-0,8;0,6;157;-0,8;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;235;255;255;146;8;0;0;116;247;255;255;6;0;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
1747993387;23.05.2025 9:43;0;10;0;0;28,6;0;0;157;-0,9;0,6;157;-0,9;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;235;255;255;147;8;0;0;118;247;255;255;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
1747993407;23.05.2025 9:43;0;10;0;0;28,6;0;0;154;-1,1;1,4;154;-1,1;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;236;255;255;49;9;0;0;223;246;255;255;0;0;18;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
1747993428;23.05.2025 9:43;0;10;0;0;28,6;0;0;149;-0,6;0,7;149;-0,6;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;238;255;255;43;10;0;0;183;246;255;255;4;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
1747993448;23.05.2025 9:44;0;10;0;0;28,6;0;0;147;-0,7;0,7;147;-0,7;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;239;255;255;70;10;0;0;7;247;255;255;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
1747993468;23.05.2025 9:44;0;10;0;0;28,6;0;0;148;-0,4;0,6;148;-0,4;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;239;255;255;72;10;0;0;8;247;255;255;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
1747993488;23.05.2025 9:44;0;10;0;0;28,6;0;0;148;-0,6;0,7;148;-0,6;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;239;255;255;72;10;0;0;9;247;255;255;3;0;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;254;255;255;255;1;0;0x09
