AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1746538955;06.05.2025 13:42:35;02;21431;82500;82500;3540;3545;5;-64;57;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746539014;06.05.2025 13:43:34;02;21430;82500;82500;3540;3545;5;-62;58;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746539074;06.05.2025 13:44:34;02;21430;82500;82500;3540;3545;5;-63;59;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746539134;06.05.2025 13:45:34;02;21429;82500;82500;3540;3545;5;-62;60;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746539194;06.05.2025 13:46:34;02;21428;82500;82500;3540;3545;5;-63;61;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746539253;06.05.2025 13:47:33;02;21426;82500;82500;3540;3545;5;-62;62;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746539313;06.05.2025 13:48:33;02;21425;82500;82500;3535;3545;10;-63;63;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746539373;06.05.2025 13:49:33;02;21424;82500;82500;3540;3545;5;-63;64;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746538418;06.05.2025 13:33:38;02;21441;82500;82500;3540;3545;5;-65;48;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746538478;06.05.2025 13:34:38;02;21440;82500;82500;3540;3545;5;-65;49;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746538537;06.05.2025 13:35:37;02;21439;82500;82500;3540;3545;5;-67;50;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746538597;06.05.2025 13:36:37;02;21438;82500;82500;3540;3545;5;-68;51;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746538657;06.05.2025 13:37:37;02;21436;82500;82500;3540;3545;5;-68;52;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746538716;06.05.2025 13:38:36;02;21436;82500;82500;3540;3545;5;-68;53;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746538775;06.05.2025 13:39:35;02;21435;82500;82500;3540;3545;5;-68;54;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746538836;06.05.2025 13:40:36;02;21434;82500;82500;3540;3545;5;-66;55;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746538895;06.05.2025 13:41:35;02;21433;82500;82500;3540;3545;5;-65;56;21,8;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
1746537879;06.05.2025 13:24:39;02;21451;82500;82500;3540;3545;5;-65;39;22,1;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746537940;06.05.2025 13:25:40;02;21450;82500;82500;3540;3545;5;-63;40;22,1;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538000;06.05.2025 13:26:40;02;21449;82500;82500;3540;3545;5;-64;41;22,0;00;00;00;00;00;0;0;0;00;04;00;25;0x0C;
