AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1746532903;06.05.2025 12:01:43;02;28443;82500;82500;3545;3535;10;-63;47;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532963;06.05.2025 12:02:43;02;28441;82500;82500;3545;3535;10;-62;48;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746533023;06.05.2025 12:03:43;02;28440;82500;82500;3545;3535;10;-61;49;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746533083;06.05.2025 12:04:43;02;28439;82500;82500;3545;3535;10;-61;50;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746533143;06.05.2025 12:05:43;02;28438;82500;82500;3545;3535;10;-61;51;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746533203;06.05.2025 12:06:43;02;28436;82500;82500;3545;3535;10;-62;52;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746533263;06.05.2025 12:07:43;02;28435;82500;82500;3545;3535;10;-63;53;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532365;06.05.2025 11:52:45;02;28451;82500;82500;3545;3535;10;-68;37;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532424;06.05.2025 11:53:44;02;28450;82500;82500;3545;3535;10;-67;38;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532484;06.05.2025 11:54:44;02;28449;82500;82500;3545;3535;10;-65;39;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532544;06.05.2025 11:55:44;02;28449;82500;82500;3545;3535;10;-63;40;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532603;06.05.2025 11:56:43;02;28448;82500;82500;3545;3535;10;-61;41;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532663;06.05.2025 11:57:43;02;28446;82500;82500;3545;3535;10;-61;42;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532723;06.05.2025 11:58:43;02;28445;82500;82500;3545;3535;10;-61;43;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532783;06.05.2025 11:59:43;02;28444;82500;82500;3545;3535;10;-62;44;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532843;06.05.2025 12:00:43;02;28443;82500;82500;3545;3535;10;-63;45;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531825;06.05.2025 11:43:45;02;28461;82500;82500;3545;3535;10;-65;28;21,1;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531885;06.05.2025 11:44:45;02;28460;82500;82500;3545;3535;10;-65;29;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531945;06.05.2025 11:45:45;02;28459;82500;82500;3545;3535;10;-66;30;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532005;06.05.2025 11:46:45;02;28459;82500;82500;3545;3535;10;-66;31;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532065;06.05.2025 11:47:45;02;28456;82500;82500;3545;3535;10;-75;32;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532125;06.05.2025 11:48:45;02;28455;82500;82500;3545;3535;10;-68;33;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532185;06.05.2025 11:49:45;02;28455;82500;82500;3545;3535;10;-64;34;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532245;06.05.2025 11:50:45;02;28454;82500;82500;3545;3535;10;-63;35;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746532305;06.05.2025 11:51:45;02;28453;82500;82500;3545;3535;10;-67;36;21,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531285;06.05.2025 11:34:45;02;28471;82500;82500;3545;3535;10;-65;19;21,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531345;06.05.2025 11:35:45;02;28470;82500;82500;3545;3535;10;-95;20;21,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531405;06.05.2025 11:36:45;02;28469;82500;82500;3545;3535;10;-68;21;21,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531465;06.05.2025 11:37:45;02;28468;82500;82500;3545;3535;10;-65;22;21,1;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531525;06.05.2025 11:38:45;02;28468;82500;82500;3545;3535;10;-66;23;21,1;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531585;06.05.2025 11:39:45;02;28466;82500;82500;3545;3535;10;-66;24;21,1;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531645;06.05.2025 11:40:45;02;28465;82500;82500;3545;3535;10;-66;25;21,1;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531705;06.05.2025 11:41:45;02;28464;82500;82500;3545;3535;10;-66;26;21,1;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531765;06.05.2025 11:42:45;02;28463;82500;82500;3545;3535;10;-65;27;21,1;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530746;06.05.2025 11:25:46;02;28483;82500;82500;3545;3535;10;-72;10;21,5;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530806;06.05.2025 11:26:46;02;28481;82500;82500;3545;3535;10;-71;11;21,5;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530866;06.05.2025 11:27:46;02;28480;82500;82500;3545;3535;10;-72;12;21,5;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530926;06.05.2025 11:28:46;02;28479;82500;82500;3545;3535;10;-70;13;21,3;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530986;06.05.2025 11:29:46;02;28478;82500;82500;3545;3535;10;-71;14;21,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531046;06.05.2025 11:30:46;02;28476;82500;82500;3545;3535;10;-71;15;21,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531106;06.05.2025 11:31:46;02;28475;82500;82500;3545;3535;10;-65;16;21,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531166;06.05.2025 11:32:46;02;28474;82500;82500;3545;3535;10;-65;17;21,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746531225;06.05.2025 11:33:45;02;28473;82500;82500;3545;3535;10;-65;18;21,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530207;06.05.2025 11:16:47;02;28493;82500;82500;3545;3535;10;-63;1;24,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530267;06.05.2025 11:17:47;02;28491;82500;82500;3545;3535;10;-64;2;23,3;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530326;06.05.2025 11:18:46;02;28490;82500;82500;3545;3535;10;-63;3;22,8;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530386;06.05.2025 11:19:46;02;28489;82500;82500;3545;3535;10;-63;4;22,5;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530446;06.05.2025 11:20:46;02;28488;82500;82500;3545;3535;10;-61;5;22,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530506;06.05.2025 11:21:46;02;28486;82500;82500;3545;3535;10;-63;6;22,0;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530566;06.05.2025 11:22:46;02;28485;82500;82500;3545;3535;10;-64;7;21,7;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530626;06.05.2025 11:23:46;02;28485;82500;82500;3545;3535;10;-64;8;21,7;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746530686;06.05.2025 11:24:46;02;28484;82500;82500;3545;3535;10;-93;9;21,6;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
1746529675;06.05.2025 11:07:55;02;27946;82500;82500;3535;3526;9;-68;1450;20,7;00;00;00;00;00;0;0;0;00;04;00;33;0x0C;
1746529734;06.05.2025 11:08:54;02;27945;82500;82500;3535;3526;9;-69;1451;20,7;00;00;00;00;00;0;0;0;00;04;00;33;0x0C;
1746529793;06.05.2025 11:09:53;02;28006;82500;82500;3794;3711;83;4951;1451;21,5;00;00;00;00;01;0;0;0;02;05;00;33;0x0C;
1746529852;06.05.2025 11:10:52;02;28089;82500;82500;3794;3716;78;4946;1451;22,7;00;00;00;00;01;0;0;0;02;05;00;34;0x0C;
1746529911;06.05.2025 11:11:51;02;28170;82500;82500;3799;3716;83;4945;1451;23,6;00;00;00;00;01;0;0;0;02;05;00;34;0x0C;
1746529969;06.05.2025 11:12:49;02;28253;82500;82500;3799;3716;83;4944;1451;24,2;00;00;00;00;01;0;0;0;02;05;00;34;0x0C;
1746530028;06.05.2025 11:13:48;02;28335;82500;82500;3804;3721;83;4943;1451;24,7;00;00;00;00;01;0;0;0;02;05;00;34;0x0C;
1746530087;06.05.2025 11:14:47;02;28411;82500;82500;3804;3721;83;4946;1451;25,0;00;00;00;00;01;0;0;0;02;05;00;34;0x0C;
1746530147;06.05.2025 11:15:47;02;28493;82500;82500;3550;3540;10;3899;0;25,2;00;00;00;00;00;0;0;0;00;04;00;34;0x0C;
