AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1746538957;06.05.2025 13:42:37;02;22069;82500;82500;3560;3560;0;-68;58;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746539016;06.05.2025 13:43:36;02;22068;82500;82500;3560;3560;0;-68;59;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746539076;06.05.2025 13:44:36;02;22068;82500;82500;3560;3560;0;-68;60;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746539136;06.05.2025 13:45:36;02;22066;82500;82500;3560;3560;0;-67;61;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746539196;06.05.2025 13:46:36;02;22065;82500;82500;3560;3560;0;-67;62;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746539255;06.05.2025 13:47:35;02;22064;82500;82500;3560;3560;0;-66;63;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746539315;06.05.2025 13:48:35;02;22063;82500;82500;3560;3560;0;-65;64;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746539375;06.05.2025 13:49:35;02;22061;82500;82500;3560;3560;0;-64;65;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538419;06.05.2025 13:33:39;02;22079;82500;82500;3560;3560;0;-63;48;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538479;06.05.2025 13:34:39;02;22078;82500;82500;3560;3560;0;-63;49;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538538;06.05.2025 13:35:38;02;22076;82500;82500;3560;3560;0;-63;50;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538598;06.05.2025 13:36:38;02;22075;82500;82500;3560;3560;0;-64;51;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538658;06.05.2025 13:37:38;02;22075;82500;82500;3560;3560;0;-64;52;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538718;06.05.2025 13:38:38;02;22074;82500;82500;3560;3560;0;-65;53;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538777;06.05.2025 13:39:37;02;22073;82500;82500;3560;3560;0;-65;54;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538837;06.05.2025 13:40:37;02;22071;82500;82500;3560;3560;0;-67;55;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538897;06.05.2025 13:41:37;02;22070;82500;82500;3560;3560;0;-67;57;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746537881;06.05.2025 13:24:41;02;22089;82500;82500;3560;3560;0;-64;39;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746537941;06.05.2025 13:25:41;02;22088;82500;82500;3560;3560;0;-64;40;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538000;06.05.2025 13:26:40;02;22086;82500;82500;3560;3560;0;-64;41;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
1746538060;06.05.2025 13:27:40;02;22085;82500;82500;3560;3560;0;-65;42;21,5;00;00;00;00;00;0;0;0;00;04;00;26;0x0C;
