AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747993282;23.05.2025 09:41:22;02;29571;82500;82500;3609;3613;4;-62;78;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747993342;23.05.2025 09:42:22;02;29571;82500;82500;3609;3613;4;-63;79;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992741;23.05.2025 09:32:21;02;29581;82500;82500;3609;3613;4;-63;69;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992801;23.05.2025 09:33:21;02;29580;82500;82500;3609;3613;4;-63;70;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992861;23.05.2025 09:34:21;02;29579;82500;82500;3609;3613;4;-64;71;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992921;23.05.2025 09:35:21;02;29578;82500;82500;3609;3613;4;-64;72;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992981;23.05.2025 09:36:21;02;29578;82500;82500;3609;3613;4;-65;73;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747993041;23.05.2025 09:37:21;02;29576;82500;82500;3609;3613;4;-64;74;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747993101;23.05.2025 09:38:21;02;29575;82500;82500;3609;3613;4;-64;75;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747993161;23.05.2025 09:39:21;02;29574;82500;82500;3609;3613;4;-64;76;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747993222;23.05.2025 09:40:22;02;29573;82500;82500;3609;3613;4;-64;77;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992200;23.05.2025 09:23:20;02;29590;82500;82500;3609;3613;4;-60;59;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992261;23.05.2025 09:24:21;02;29590;82500;82500;3613;3613;0;-63;60;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992321;23.05.2025 09:25:21;02;29589;82500;82500;3609;3613;4;-62;61;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992380;23.05.2025 09:26:20;02;29588;82500;82500;3609;3613;4;-63;63;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992440;23.05.2025 09:27:20;02;29586;82500;82500;3609;3613;4;-65;64;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992500;23.05.2025 09:28:20;02;29585;82500;82500;3613;3613;0;-65;65;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992560;23.05.2025 09:29:20;02;29584;82500;82500;3609;3613;4;-65;66;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992621;23.05.2025 09:30:21;02;29584;82500;82500;3609;3613;4;-66;67;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992681;23.05.2025 09:31:21;02;29583;82500;82500;3609;3613;4;-65;68;22,7;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991659;23.05.2025 09:14:19;02;29600;82500;82500;3613;3613;0;-62;50;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991719;23.05.2025 09:15:19;02;29599;82500;82500;3609;3613;4;-62;51;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991779;23.05.2025 09:16:19;02;29598;82500;82500;3613;3613;0;-62;52;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991839;23.05.2025 09:17:19;02;29596;82500;82500;3613;3613;0;-62;53;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991899;23.05.2025 09:18:19;02;29595;82500;82500;3613;3613;0;-63;54;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991959;23.05.2025 09:19:19;02;29595;82500;82500;3613;3613;0;-63;55;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992019;23.05.2025 09:20:19;02;29594;82500;82500;3613;3613;0;-63;56;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992080;23.05.2025 09:21:20;02;29593;82500;82500;3613;3613;0;-63;57;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747992140;23.05.2025 09:22:20;02;29591;82500;82500;3609;3613;4;-63;58;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991118;23.05.2025 09:05:18;02;29609;82500;82500;3613;3613;0;-60;41;23,0;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991178;23.05.2025 09:06:18;02;29608;82500;82500;3613;3613;0;-60;42;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991238;23.05.2025 09:07:18;02;29608;82500;82500;3613;3613;0;-61;43;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991298;23.05.2025 09:08:18;02;29606;82500;82500;3613;3613;0;-62;44;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991358;23.05.2025 09:09:18;02;29605;82500;82500;3613;3613;0;-61;45;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991418;23.05.2025 09:10:18;02;29604;82500;82500;3609;3613;4;-61;46;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991478;23.05.2025 09:11:18;02;29603;82500;82500;3613;3613;0;-60;47;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
1747991539;23.05.2025 09:12:19;02;29601;82500;82500;3613;3613;0;-60;48;22,8;00;00;00;00;00;0;0;0;00;04;00;35;0x0C;
