AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1746536118;06.05.2025 12:55:18;02;26470;82500;82500;3604;3594;10;-61;50;22,5;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746536177;06.05.2025 12:56:17;02;26469;82500;82500;3604;3594;10;-62;51;22,5;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746536238;06.05.2025 12:57:18;02;26468;82500;82500;3604;3594;10;-63;52;22,5;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746536298;06.05.2025 12:58:18;02;26468;82500;82500;3604;3594;10;-62;53;22,5;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746536357;06.05.2025 12:59:17;02;26466;82500;82500;3604;3594;10;-62;54;22,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746536418;06.05.2025 13:00:18;02;26465;82500;82500;3604;3594;10;-62;55;22,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535576;06.05.2025 12:46:16;02;26480;82500;82500;3604;3594;10;-61;41;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535636;06.05.2025 12:47:16;02;26479;82500;82500;3604;3594;10;-61;42;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535696;06.05.2025 12:48:16;02;26478;82500;82500;3604;3594;10;-62;43;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535756;06.05.2025 12:49:16;02;26476;82500;82500;3604;3594;10;-62;44;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535816;06.05.2025 12:50:16;02;26475;82500;82500;3604;3594;10;-62;45;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535876;06.05.2025 12:51:16;02;26474;82500;82500;3604;3594;10;-63;46;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535936;06.05.2025 12:52:16;02;26474;82500;82500;3604;3594;10;-63;47;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535997;06.05.2025 12:53:17;02;26473;82500;82500;3604;3594;10;-63;48;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746536058;06.05.2025 12:54:18;02;26471;82500;82500;3604;3594;10;-61;49;22,5;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535034;06.05.2025 12:37:14;02;26490;82500;82500;3604;3594;10;-66;32;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535094;06.05.2025 12:38:14;02;26489;82500;82500;3604;3594;10;-65;33;22,7;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535154;06.05.2025 12:39:14;02;26488;82500;82500;3604;3594;10;-64;34;22,7;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535215;06.05.2025 12:40:15;02;26486;82500;82500;3604;3594;10;-64;35;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535275;06.05.2025 12:41:15;02;26485;82500;82500;3604;3594;10;-65;36;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535335;06.05.2025 12:42:15;02;26485;82500;82500;3604;3594;10;-66;37;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535395;06.05.2025 12:43:15;02;26484;82500;82500;3604;3594;10;-94;38;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535455;06.05.2025 12:44:15;02;26481;82500;82500;3604;3594;10;-75;39;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535515;06.05.2025 12:45:15;02;26480;82500;82500;3604;3594;10;-62;40;22,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534494;06.05.2025 12:28:14;02;26500;82500;82500;3604;3594;10;-71;22;23,0;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534554;06.05.2025 12:29:14;02;26499;82500;82500;3604;3594;10;-72;23;23,0;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534613;06.05.2025 12:30:13;02;26498;82500;82500;3604;3599;5;-72;24;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534673;06.05.2025 12:31:13;02;26496;82500;82500;3604;3594;10;-70;25;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534734;06.05.2025 12:32:14;02;26496;82500;82500;3604;3594;10;-64;26;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534794;06.05.2025 12:33:14;02;26495;82500;82500;3604;3594;10;-63;27;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534855;06.05.2025 12:34:15;02;26494;82500;82500;3604;3594;10;-63;28;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534914;06.05.2025 12:35:14;02;26493;82500;82500;3604;3594;10;-92;29;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534974;06.05.2025 12:36:14;02;26491;82500;82500;3604;3594;10;-73;31;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533953;06.05.2025 12:19:13;02;26510;82500;82500;3604;3594;10;-65;13;23,5;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534013;06.05.2025 12:20:13;02;26510;82500;82500;3604;3599;5;-65;14;23,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534073;06.05.2025 12:21:13;02;26509;82500;82500;3604;3594;10;-64;15;23,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534133;06.05.2025 12:22:13;02;26508;82500;82500;3604;3599;5;-65;16;23,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534193;06.05.2025 12:23:13;02;26506;82500;82500;3604;3594;10;-65;17;23,2;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534253;06.05.2025 12:24:13;02;26505;82500;82500;3604;3599;5;-64;18;23,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534314;06.05.2025 12:25:14;02;26504;82500;82500;3604;3594;10;-69;19;23,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534374;06.05.2025 12:26:14;02;26503;82500;82500;3604;3594;10;-69;20;23,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534434;06.05.2025 12:27:14;02;26501;82500;82500;3604;3594;10;-69;21;23,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533412;06.05.2025 12:10:12;02;26520;82500;82500;3604;3599;5;-61;4;25,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533472;06.05.2025 12:11:12;02;26519;82500;82500;3604;3599;5;-61;5;24,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533532;06.05.2025 12:12:12;02;26519;82500;82500;3604;3599;5;-60;6;24,5;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533592;06.05.2025 12:13:12;02;26518;82500;82500;3604;3599;5;-61;7;24,2;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533652;06.05.2025 12:14:12;02;26516;82500;82500;3604;3599;5;-65;8;24,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533713;06.05.2025 12:15:13;02;26515;82500;82500;3604;3594;10;-65;9;23,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533773;06.05.2025 12:16:13;02;26514;82500;82500;3604;3599;5;-64;10;23,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533833;06.05.2025 12:17:13;02;26513;82500;82500;3604;3599;5;-63;11;23,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533893;06.05.2025 12:18:13;02;26511;82500;82500;3604;3599;5;-63;12;23,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746532876;06.05.2025 12:01:16;02;26138;82500;82500;3858;3779;79;4978;57;28,6;00;00;00;00;01;0;0;0;02;05;00;31;0x0C;
1746532935;06.05.2025 12:02:15;02;26220;82500;82500;3858;3779;79;4979;57;28,6;00;00;00;00;01;0;0;0;02;05;00;31;0x0C;
