1746517898;06.05.2025 7:51;0;10;0;0;28,6;0;0;174;-1,1;-0,1;174;-1,1;-0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;238;255;255;4;2;0;0;179;1;0;0;4;0;254;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746517918;06.05.2025 7:51;0;10;0;0;28,6;0;0;174;-1,1;0,1;174;-1,1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;238;255;255;5;2;0;0;180;1;0;0;3;0;255;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746517938;06.05.2025 7:52;0;10;0;0;28,6;0;0;176;-1,2;0,1;176;-1,2;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;238;255;255;63;1;0;0;110;1;0;0;5;0;3;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746517944;06.05.2025 7:52;0;10;0;0;28,6;0;0;176;-1;0,2;176;-1;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;238;255;255;63;1;0;0;123;1;0;0;7;0;1;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746517954;06.05.2025 7:52;0;10;0;0;28,6;0;0;171;-1;0,5;171;-1;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;236;255;255;57;3;0;0;113;1;0;0;2;0;3;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746517974;06.05.2025 7:52;0;10;0;0;28,6;0;0;166;-1;0;166;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;237;255;255;163;4;0;0;221;0;0;0;6;0;4;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746517994;06.05.2025 7:53;0;10;0;0;28,6;0;0;167;-1,2;0,1;167;-1,2;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;237;255;255;141;4;0;0;245;0;0;0;6;0;2;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518014;06.05.2025 7:53;0;10;0;0;28,6;0;0;168;-1,3;0,1;168;-1,3;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;237;255;255;43;4;0;0;160;0;0;0;7;0;2;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518035;06.05.2025 7:53;0;10;0;0;28,6;0;0;151;-1,1;-0,2;151;-1,1;-0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;243;255;255;27;7;0;0;103;7;0;0;6;0;1;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518055;06.05.2025 7:54;0;10;0;0;28,6;0;0;151;-1,2;0;151;-1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;243;255;255;9;7;0;0;104;7;0;0;4;0;254;255;4;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518075;06.05.2025 7:54;0;10;0;0;28,6;0;0;149;-1;0,1;149;-1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;243;255;255;101;7;0;0;186;7;0;0;2;0;253;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518095;06.05.2025 7:54;0;10;0;0;28,6;0;0;153;-1,1;-1,1;153;-1,1;-1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;174;6;0;0;137;6;0;0;7;0;254;255;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518115;06.05.2025 7:55;0;10;0;0;28,6;0;0;153;-1,3;-1;153;-1,3;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;176;6;0;0;131;6;0;0;3;0;250;255;7;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518135;06.05.2025 7:55;0;10;0;0;28,6;0;0;153;-1,3;-0,7;153;-1,3;-0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;242;255;255;175;6;0;0;125;6;0;0;3;0;250;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518155;06.05.2025 7:55;0;10;0;0;28,6;0;0;153;-1,1;-1;153;-1,1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;177;6;0;0;133;6;0;0;4;0;250;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518175;06.05.2025 7:56;0;10;0;0;28,6;0;0;153;-1,1;-0,9;153;-1,1;-0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;176;6;0;0;131;6;0;0;4;0;250;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518196;06.05.2025 7:56;0;10;0;0;28,6;0;0;153;-1;-0,9;153;-1;-0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;242;255;255;176;6;0;0;132;6;0;0;3;0;250;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518216;06.05.2025 7:56;0;10;0;0;28,6;0;0;154;-1,2;-0,6;154;-1,2;-0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;242;255;255;175;6;0;0;131;6;0;0;4;0;249;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518236;06.05.2025 7:57;0;10;0;0;28,6;0;0;153;-0,9;-0,7;153;-0,9;-0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;175;6;0;0;134;6;0;0;3;0;250;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518256;06.05.2025 7:57;0;10;0;0;28,6;0;0;153;-0,9;-0,9;153;-0,9;-0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;175;6;0;0;132;6;0;0;3;0;250;255;7;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518276;06.05.2025 7:57;0;10;0;0;28,6;0;0;153;-1,3;-0,7;153;-1,3;-0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;177;6;0;0;132;6;0;0;5;0;248;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518296;06.05.2025 7:58;0;10;0;0;28,6;0;0;153;-1,1;-0,7;153;-1,1;-0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;242;255;255;177;6;0;0;131;6;0;0;4;0;249;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518316;06.05.2025 7:58;0;10;0;0;28,6;0;0;153;-1,2;-0,8;153;-1,2;-0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;176;6;0;0;130;6;0;0;3;0;249;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518336;06.05.2025 7:58;0;10;0;0;28,6;0;0;153;-1;-0,6;153;-1;-0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;242;255;255;175;6;0;0;131;6;0;0;4;0;249;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518356;06.05.2025 7:59;0;10;0;0;28,6;0;0;154;-1,2;-0,5;154;-1,2;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;242;255;255;176;6;0;0;134;6;0;0;3;0;249;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518376;06.05.2025 7:59;0;10;0;0;28,6;0;0;153;-1,3;-0,9;153;-1,3;-0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;242;255;255;175;6;0;0;133;6;0;0;2;0;249;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518397;06.05.2025 7:59;0;10;0;0;28,6;0;0;153;-1,1;-1,1;153;-1,1;-1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;175;6;0;0;132;6;0;0;3;0;249;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518417;06.05.2025 8:00;0;10;0;0;28,6;0;0;154;-1,4;-0,7;154;-1,4;-0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;242;255;255;175;6;0;0;130;6;0;0;3;0;250;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
1746518437;06.05.2025 8:00;0;10;0;0;28,6;0;0;153;-1,1;-0,7;153;-1,1;-0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;242;255;255;176;6;0;0;132;6;0;0;2;0;249;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;254;255;3;0;0x09
