AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747042881;12.05.2025 09:41:21;02;68593;82500;82500;3941;3936;5;-58;66;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747042941;12.05.2025 09:42:21;02;68593;82500;82500;3941;3936;5;-58;67;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747043001;12.05.2025 09:43:21;02;68591;82500;82500;3941;3936;5;-58;68;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747043061;12.05.2025 09:44:21;02;68590;82500;82500;3941;3936;5;-59;69;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747042339;12.05.2025 09:32:19;02;68601;82500;82500;3941;3936;5;-60;57;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747042399;12.05.2025 09:33:19;02;68601;82500;82500;3941;3941;0;-60;58;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747042460;12.05.2025 09:34:20;02;68600;82500;82500;3941;3941;0;-60;59;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747042520;12.05.2025 09:35:20;02;68599;82500;82500;3941;3941;0;-60;60;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747042580;12.05.2025 09:36:20;02;68598;82500;82500;3941;3936;5;-60;61;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747042640;12.05.2025 09:37:20;02;68598;82500;82500;3941;3941;0;-59;62;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747042700;12.05.2025 09:38:20;02;68596;82500;82500;3941;3936;5;-59;63;20,2;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
