AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747031868;12.05.2025 06:37:48;02;68588;82500;82500;3941;3941;0;-62;55;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031929;12.05.2025 06:38:49;02;68588;82500;82500;3941;3941;0;-61;56;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031327;12.05.2025 06:28:47;02;68598;82500;82500;3941;3941;0;-59;46;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031387;12.05.2025 06:29:47;02;68596;82500;82500;3941;3941;0;-59;47;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031447;12.05.2025 06:30:47;02;68595;82500;82500;3941;3941;0;-61;48;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031508;12.05.2025 06:31:48;02;68594;82500;82500;3941;3936;5;-60;49;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031568;12.05.2025 06:32:48;02;68593;82500;82500;3941;3941;0;-60;50;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031628;12.05.2025 06:33:48;02;68593;82500;82500;3941;3936;5;-62;51;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031688;12.05.2025 06:34:48;02;68591;82500;82500;3941;3936;5;-61;52;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031748;12.05.2025 06:35:48;02;68590;82500;82500;3941;3936;5;-60;53;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031808;12.05.2025 06:36:48;02;68589;82500;82500;3941;3941;0;-59;54;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030786;12.05.2025 06:19:46;02;68606;82500;82500;3941;3941;0;-61;36;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030846;12.05.2025 06:20:46;02;68605;82500;82500;3941;3941;0;-61;37;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030906;12.05.2025 06:21:46;02;68604;82500;82500;3941;3941;0;-61;38;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030966;12.05.2025 06:22:46;02;68603;82500;82500;3941;3941;0;-58;39;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031026;12.05.2025 06:23:46;02;68601;82500;82500;3941;3941;0;-59;40;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031086;12.05.2025 06:24:46;02;68601;82500;82500;3941;3936;5;-61;41;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031147;12.05.2025 06:25:47;02;68600;82500;82500;3941;3941;0;-61;42;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031207;12.05.2025 06:26:47;02;68599;82500;82500;3941;3936;5;-62;43;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747031267;12.05.2025 06:27:47;02;68598;82500;82500;3941;3941;0;-59;45;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030244;12.05.2025 06:10:44;02;68615;82500;82500;3941;3941;0;-58;27;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030304;12.05.2025 06:11:44;02;68614;82500;82500;3941;3941;0;-61;28;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030364;12.05.2025 06:12:44;02;68613;82500;82500;3941;3941;0;-61;29;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030424;12.05.2025 06:13:44;02;68613;82500;82500;3941;3936;5;-61;30;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030485;12.05.2025 06:14:45;02;68611;82500;82500;3941;3936;5;-69;31;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030545;12.05.2025 06:15:45;02;68610;82500;82500;3941;3941;0;-59;32;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030605;12.05.2025 06:16:45;02;68609;82500;82500;3941;3936;5;-60;33;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030665;12.05.2025 06:17:45;02;68608;82500;82500;3941;3941;0;-59;34;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747030725;12.05.2025 06:18:45;02;68606;82500;82500;3941;3941;0;-60;35;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747029702;12.05.2025 06:01:42;02;68624;82500;82500;3936;3941;5;-60;18;19,7;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747029762;12.05.2025 06:02:42;02;68624;82500;82500;3941;3941;0;-60;19;19,7;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747029822;12.05.2025 06:03:42;02;68623;82500;82500;3941;3941;0;-59;20;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747029883;12.05.2025 06:04:43;02;68621;82500;82500;3941;3941;0;-59;21;19,7;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
1747029943;12.05.2025 06:05:43;02;68620;82500;82500;3941;3941;0;-59;22;19,6;00;00;00;00;00;0;0;0;00;04;00;83;0x0C;
