AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747917356;22.05.2025 12:35;0;10;0;0;28,6;0;0;182;-0,3;1,2;182;-0,3;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;238;255;255;130;255;255;255;52;5;0;0;3;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747917377;22.05.2025 12:36;0;10;0;0;28,6;0;0;182;-0,2;1,4;182;-0,2;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;238;255;255;129;255;255;255;57;5;0;0;3;0;7;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747917397;22.05.2025 12:36;0;10;0;0;28,6;0;0;183;-0,3;1,1;183;-0,3;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;238;255;255;21;255;255;255;235;4;0;0;3;0;5;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747917403;22.05.2025 12:36;0;10;0;0;28,6;0;0;183;-0,2;1,2;183;-0,2;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;238;255;255;36;255;255;255;232;4;0;0;2;0;4;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747917413;22.05.2025 12:36;0;10;0;0;28,6;0;0;178;1,5;0,2;178;1,5;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;236;255;255;158;0;0;0;19;5;0;0;243;255;17;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747917432;22.05.2025 12:37;0;10;0;0;28,6;0;0;164;-0,4;0,8;164;-0,4;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;238;255;255;239;4;0;0;13;4;0;0;4;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747917452;22.05.2025 12:37;0;10;0;0;28,6;0;0;164;-0,3;0,7;164;-0,3;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;240;255;255;109;4;0;0;38;4;0;0;3;0;4;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747917472;22.05.2025 12:37;0;10;0;0;28,6;0;0;155;-25,4;-25,5;155;-25,4;-25,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;238;255;255;38;10;0;0;151;6;0;0;90;0;213;255;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747917492;22.05.2025 12:38;0;10;0;0;28,6;0;0;152;-0,4;0,9;152;-0,4;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239;239;255;255;174;8;0;0;234;5;0;0;5;0;4;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
1747917513;22.05.2025 12:38;0;10;0;0;28,6;0;0;152;-0,6;0,8;152;-0,6;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;239;255;255;203;8;0;0;214;5;0;0;4;0;4;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;3;0;0x09
