AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1746601670;07.05.2025 07:07:50;02;82415;82500;82500;4092;4087;5;-54;91;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601730;07.05.2025 07:08:50;02;82415;82500;82500;4092;4087;5;-55;92;21,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601790;07.05.2025 07:09:50;02;82414;82500;82500;4092;4087;5;-55;93;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601129;07.05.2025 06:58:49;02;82424;82500;82500;4092;4087;5;-57;82;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601189;07.05.2025 06:59:49;02;82423;82500;82500;4092;4087;5;-54;83;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601249;07.05.2025 07:00:49;02;82421;82500;82500;4092;4087;5;-55;84;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601309;07.05.2025 07:01:49;02;82421;82500;82500;4087;4087;0;-54;85;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601369;07.05.2025 07:02:49;02;82420;82500;82500;4092;4087;5;-54;86;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601429;07.05.2025 07:03:49;02;82419;82500;82500;4092;4087;5;-53;87;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601490;07.05.2025 07:04:50;02;82419;82500;82500;4092;4087;5;-53;88;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601550;07.05.2025 07:05:50;02;82418;82500;82500;4092;4087;5;-54;89;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746601610;07.05.2025 07:06:50;02;82416;82500;82500;4092;4087;5;-53;90;21,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746600587;07.05.2025 06:49:47;02;82433;82500;82500;4092;4087;5;-58;73;21,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1746600647;07.05.2025 06:50:47;02;82431;82500;82500;4092;4087;5;-56;74;21,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
