AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1746536131;06.05.2025 12:55:31;02;26380;82500;82500;3599;3589;10;-65;50;22,3;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746536191;06.05.2025 12:56:31;02;26379;82500;82500;3599;3589;10;-66;51;22,3;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746536252;06.05.2025 12:57:32;02;26378;82500;82500;3599;3589;10;-67;52;22,3;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746536312;06.05.2025 12:58:32;02;26376;82500;82500;3594;3589;5;-67;53;22,3;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746536372;06.05.2025 12:59:32;02;26375;82500;82500;3594;3589;5;-68;54;22,3;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746536432;06.05.2025 13:00:32;02;26374;82500;82500;3594;3589;5;-68;55;22,3;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535591;06.05.2025 12:46:31;02;26389;82500;82500;3599;3589;10;-64;41;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535651;06.05.2025 12:47:31;02;26389;82500;82500;3599;3589;10;-65;42;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535711;06.05.2025 12:48:31;02;26388;82500;82500;3599;3589;10;-66;43;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535771;06.05.2025 12:49:31;02;26386;82500;82500;3599;3589;10;-67;44;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535831;06.05.2025 12:50:31;02;26385;82500;82500;3599;3589;10;-68;45;22,5;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535891;06.05.2025 12:51:31;02;26384;82500;82500;3599;3589;10;-68;46;22,5;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535951;06.05.2025 12:52:31;02;26383;82500;82500;3594;3589;5;-69;47;22,5;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746536011;06.05.2025 12:53:31;02;26381;82500;82500;3599;3589;10;-69;48;22,3;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746536071;06.05.2025 12:54:31;02;26380;82500;82500;3594;3589;5;-65;49;22,3;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535050;06.05.2025 12:37:30;02;26400;82500;82500;3599;3589;10;-68;32;22,7;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746535110;06.05.2025 12:38:30;02;26399;82500;82500;3599;3589;10;-69;33;22,7;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535170;06.05.2025 12:39:30;02;26398;82500;82500;3594;3589;5;-69;34;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535230;06.05.2025 12:40:30;02;26396;82500;82500;3599;3589;10;-69;35;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535290;06.05.2025 12:41:30;02;26395;82500;82500;3599;3589;10;-68;36;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535350;06.05.2025 12:42:30;02;26394;82500;82500;3599;3589;10;-68;37;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535410;06.05.2025 12:43:30;02;26393;82500;82500;3599;3589;10;-75;38;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535470;06.05.2025 12:44:30;02;26391;82500;82500;3599;3589;10;-64;39;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746535531;06.05.2025 12:45:31;02;26390;82500;82500;3599;3589;10;-64;40;22,6;00;00;00;00;00;0;0;0;00;04;00;31;0x0C;
1746534509;06.05.2025 12:28:29;02;26410;82500;82500;3599;3589;10;-75;23;23,0;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534570;06.05.2025 12:29:30;02;26409;82500;82500;3599;3589;10;-75;24;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534630;06.05.2025 12:30:30;02;26408;82500;82500;3599;3589;10;-75;25;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534690;06.05.2025 12:31:30;02;26406;82500;82500;3599;3589;10;-66;26;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534750;06.05.2025 12:32:30;02;26406;82500;82500;3599;3589;10;-67;27;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534810;06.05.2025 12:33:30;02;26405;82500;82500;3599;3589;10;-66;28;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534870;06.05.2025 12:34:30;02;26404;82500;82500;3599;3589;10;-67;29;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534930;06.05.2025 12:35:30;02;26403;82500;82500;3599;3589;10;-76;30;22,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534990;06.05.2025 12:36:30;02;26401;82500;82500;3599;3589;10;-69;31;22,7;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533969;06.05.2025 12:19:29;02;26421;82500;82500;3599;3589;10;-66;14;23,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534029;06.05.2025 12:20:29;02;26420;82500;82500;3599;3589;10;-66;15;23,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534089;06.05.2025 12:21:29;02;26419;82500;82500;3599;3589;10;-66;16;23,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534149;06.05.2025 12:22:29;02;26418;82500;82500;3599;3589;10;-68;17;23,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534209;06.05.2025 12:23:29;02;26416;82500;82500;3599;3589;10;-65;18;23,2;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534269;06.05.2025 12:24:29;02;26415;82500;82500;3599;3589;10;-97;19;23,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534329;06.05.2025 12:25:29;02;26414;82500;82500;3599;3589;10;-75;20;23,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534389;06.05.2025 12:26:29;02;26413;82500;82500;3599;3589;10;-75;21;23,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746534449;06.05.2025 12:27:29;02;26411;82500;82500;3599;3589;10;-75;22;23,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533430;06.05.2025 12:10:30;02;26431;82500;82500;3599;3594;5;-63;4;25,0;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533489;06.05.2025 12:11:29;02;26430;82500;82500;3599;3594;5;-64;5;24,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533550;06.05.2025 12:12:30;02;26429;82500;82500;3599;3594;5;-64;6;24,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533610;06.05.2025 12:13:30;02;26428;82500;82500;3599;3589;10;-87;7;24,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533669;06.05.2025 12:14:29;02;26426;82500;82500;3599;3589;10;-67;8;24,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533729;06.05.2025 12:15:29;02;26425;82500;82500;3599;3594;5;-67;9;23,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533789;06.05.2025 12:16:29;02;26425;82500;82500;3599;3589;10;-67;10;23,7;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533849;06.05.2025 12:17:29;02;26424;82500;82500;3599;3589;10;-68;11;23,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533909;06.05.2025 12:18:29;02;26423;82500;82500;3599;3589;10;-68;12;23,6;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746532893;06.05.2025 12:01:33;02;26088;82500;82500;3848;3775;73;4977;57;28,7;00;00;00;00;01;0;0;0;02;05;00;31;0x0C;
1746532952;06.05.2025 12:02:32;02;26165;82500;82500;3848;3775;73;4977;57;28,8;00;00;00;00;01;0;0;0;02;05;00;31;0x0C;
1746533012;06.05.2025 12:03:32;02;26248;82500;82500;3848;3775;73;4977;57;28,8;00;00;00;00;01;0;0;0;02;05;00;31;0x0C;
1746533071;06.05.2025 12:04:31;02;26331;82500;82500;3848;3775;73;4977;57;28,8;00;00;00;00;01;0;0;0;02;05;00;31;0x0C;
1746533130;06.05.2025 12:05:30;02;26414;82500;82500;3848;3775;73;4976;57;28,8;00;00;00;00;01;0;0;0;02;05;00;32;0x0C;
1746533191;06.05.2025 12:06:31;02;26435;82500;82500;3599;3594;5;-63;0;28,1;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533250;06.05.2025 12:07:30;02;26434;82500;82500;3599;3594;5;-63;1;26,8;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533310;06.05.2025 12:08:30;02;26434;82500;82500;3599;3594;5;-63;2;26,0;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
1746533370;06.05.2025 12:09:30;02;26433;82500;82500;3599;3594;5;-63;3;25,3;00;00;00;00;00;0;0;0;00;04;00;32;0x0C;
