AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1746520600;06.05.2025 8:36;0;10;0;0;28,6;0;0;165;-0,9;1,5;165;-0,9;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;242;255;255;169;3;0;0;141;2;0;0;6;0;9;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520620;06.05.2025 8:37;0;10;0;0;28,6;0;0;167;-1,1;1,6;167;-1,1;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;242;255;255;79;3;0;0;65;2;0;0;7;0;6;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520625;06.05.2025 8:37;0;10;0;0;28,6;0;0;164;-1,7;0,9;164;-1,7;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;241;255;255;57;4;0;0;11;2;0;0;15;0;6;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520635;06.05.2025 8:37;0;10;0;0;28,6;0;0;163;-1,4;1;163;-1,4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;239;255;255;47;5;0;0;0;2;0;0;10;0;10;0;249;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520656;06.05.2025 8:37;0;10;0;0;28,6;0;0;157;-1,3;1,2;157;-1,3;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;241;255;255;118;6;0;0;200;1;0;0;6;0;9;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520675;06.05.2025 8:37;0;10;0;0;28,6;0;0;144;-0,9;1,2;144;-0,9;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;242;255;255;254;9;0;0;147;2;0;0;7;0;7;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520695;06.05.2025 8:38;0;10;0;0;28,6;0;0;152;-1,5;0,6;152;-1,5;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;242;255;255;53;7;0;0;181;5;0;0;8;0;6;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520715;06.05.2025 8:38;0;10;0;0;28,6;0;0;152;-1,3;0,9;152;-1,3;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;242;255;255;53;7;0;0;180;5;0;0;7;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520735;06.05.2025 8:38;0;10;0;0;28,6;0;0;152;-1,3;1;152;-1,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;242;255;255;53;7;0;0;181;5;0;0;7;0;6;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520755;06.05.2025 8:39;0;10;0;0;28,6;0;0;152;-1,6;0,8;152;-1,6;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;242;255;255;54;7;0;0;179;5;0;0;10;0;5;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520775;06.05.2025 8:39;0;10;0;0;28,6;0;0;152;-1,2;0,9;152;-1,2;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;242;255;255;57;7;0;0;177;5;0;0;8;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520796;06.05.2025 8:39;0;10;0;0;28,6;0;0;152;-1,5;0,8;152;-1,5;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;242;255;255;56;7;0;0;175;5;0;0;8;0;6;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520816;06.05.2025 8:40;0;10;0;0;28,6;0;0;152;-1,2;0,7;152;-1,2;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;242;255;255;55;7;0;0;178;5;0;0;8;0;5;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520836;06.05.2025 8:40;0;10;0;0;28,6;0;0;152;-1,4;0,8;152;-1,4;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;242;255;255;57;7;0;0;179;5;0;0;8;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520856;06.05.2025 8:40;0;10;0;0;28,6;0;0;152;-1;0,9;152;-1;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;242;255;255;56;7;0;0;177;5;0;0;9;0;5;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520876;06.05.2025 8:41;0;10;0;0;28,6;0;0;152;-1,4;1,2;152;-1,4;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;242;255;255;57;7;0;0;177;5;0;0;8;0;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520896;06.05.2025 8:41;0;10;0;0;28,6;0;0;152;-1,6;0,7;152;-1,6;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;242;255;255;56;7;0;0;177;5;0;0;8;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520916;06.05.2025 8:41;0;10;0;0;28,6;0;0;152;-1,5;1;152;-1,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;242;255;255;55;7;0;0;177;5;0;0;8;0;7;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520937;06.05.2025 8:42;0;10;0;0;28,6;0;0;152;-1,6;0,7;152;-1,6;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;242;255;255;58;7;0;0;176;5;0;0;9;0;6;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520957;06.05.2025 8:42;0;10;0;0;28,6;0;0;152;-1,4;0,7;152;-1,4;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;242;255;255;82;7;0;0;184;5;0;0;7;0;5;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520977;06.05.2025 8:42;0;10;0;0;28,6;0;0;152;-1,3;0,7;152;-1,3;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;242;255;255;54;7;0;0;179;5;0;0;3;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746520997;06.05.2025 8:43;0;10;0;0;28,6;0;0;152;-1,4;0,7;152;-1,4;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;242;255;255;55;7;0;0;180;5;0;0;7;0;5;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746521002;06.05.2025 8:43;0;10;0;0;28,6;0;0;152;-1,3;1;152;-1,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;242;255;255;56;7;0;0;178;5;0;0;7;0;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746521013;06.05.2025 8:43;0;20;0;0;28,6;0;0;152;-1,3;1;152;-1,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;242;255;255;56;7;0;0;178;5;0;0;7;0;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;255;255;1;0;0x09
1746521033;06.05.2025 8:43;0;20;0;0;28,6;0;0;152;-0,6;0,7;152;-0,6;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;242;255;255;53;7;0;0;180;5;0;0;5;0;5;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521053;06.05.2025 8:44;0;20;0;0;28,6;0;0;152;-0,3;0,7;152;-0,3;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;242;255;255;56;7;0;0;179;5;0;0;255;255;2;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521073;06.05.2025 8:44;0;20;0;0;28,6;0;0;152;-0,2;0,7;152;-0,2;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;242;255;255;54;7;0;0;178;5;0;0;5;0;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521093;06.05.2025 8:44;0;20;0;0;28,6;0;0;152;-0,5;1;152;-0,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;242;255;255;55;7;0;0;176;5;0;0;4;0;6;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521113;06.05.2025 8:45;0;20;0;0;28,6;0;0;152;-0,6;0,9;152;-0,6;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;242;255;255;62;7;0;0;183;5;0;0;5;0;6;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521133;06.05.2025 8:45;0;20;0;0;28,6;0;0;155;-0,7;0,8;155;-0,7;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;242;255;255;72;6;0;0;155;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521139;06.05.2025 8:45;0;20;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521149;06.05.2025 8:45;0;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521169;06.05.2025 8:46;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521189;06.05.2025 8:46;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521209;06.05.2025 8:46;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521229;06.05.2025 8:47;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521250;06.05.2025 8:47;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521270;06.05.2025 8:47;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521290;06.05.2025 8:48;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521310;06.05.2025 8:48;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521330;06.05.2025 8:48;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521350;06.05.2025 8:49;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521370;06.05.2025 8:49;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521390;06.05.2025 8:49;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521411;06.05.2025 8:50;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521431;06.05.2025 8:50;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521451;06.05.2025 8:50;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521471;06.05.2025 8:51;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521491;06.05.2025 8:51;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521511;06.05.2025 8:51;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521517;06.05.2025 8:51;1;21;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521527;06.05.2025 8:52;0;22;0;0;28,6;0;0;159;-0,7;1,1;159;-0,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;243;255;255;24;5;0;0;186;5;0;0;6;0;6;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521547;06.05.2025 8:52;0;22;0;0;28,6;0;0;264;-0,8;1,4;264;-0,8;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;255;255;255;3;254;255;255;193;5;0;0;9;0;10;0;8;1;168;244;255;255;149;6;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521567;06.05.2025 8:52;0;22;0;0;28,6;0;0;302;-0,6;1,7;302;-0,6;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1;0;0;86;254;255;255;203;5;0;0;8;0;12;0;10;1;168;244;255;255;149;6;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521586;06.05.2025 8:53;0;22;0;0;28,6;0;0;338;-0,1;2,3;338;-0,1;2,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;103;255;255;255;206;5;0;0;5;0;13;0;10;1;168;244;255;255;149;6;0;0;0;0;0;0;1;0;0;0;1;0;0x09
1746521606;06.05.2025 8:53;0;22;0;0;28,6;0;0;15;-0,1;2,1;15;-0,1;2,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239;1;0;0;184;0;0;0;204;5;0;0;1;0;11;0;9;1;168;244;255;255;149;6;0;0;0;0;0;0;1;0;0;0;1;0;0x09
