AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747829935;21.05.2025 12:18:55;02;73228;82500;82500;3950;3941;9;-63;43;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829994;21.05.2025 12:19:54;02;73228;82500;82500;3950;3945;5;-62;44;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747830055;21.05.2025 12:20:55;02;73226;82500;82500;3950;3941;9;-61;45;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747830116;21.05.2025 12:21:56;02;73225;82500;82500;3950;3941;9;-60;46;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747830176;21.05.2025 12:22:56;02;73224;82500;82500;3950;3941;9;-63;47;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747830236;21.05.2025 12:23:56;02;73223;82500;82500;3950;3945;5;-59;48;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829392;21.05.2025 12:09:52;02;73238;82500;82500;3950;3945;5;-62;34;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829452;21.05.2025 12:10:52;02;73236;82500;82500;3950;3941;9;-87;35;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829513;21.05.2025 12:11:53;02;73235;82500;82500;3950;3941;9;-64;36;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829573;21.05.2025 12:12:53;02;73234;82500;82500;3950;3941;9;-61;37;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829633;21.05.2025 12:13:53;02;73233;82500;82500;3950;3945;5;-61;38;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829692;21.05.2025 12:14:52;02;73233;82500;82500;3950;3945;5;-59;39;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829753;21.05.2025 12:15:53;02;73231;82500;82500;3950;3941;9;-60;40;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829814;21.05.2025 12:16:54;02;73230;82500;82500;3950;3945;5;-64;41;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829873;21.05.2025 12:17:53;02;73229;82500;82500;3950;3945;5;-60;42;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828849;21.05.2025 12:00:49;02;73248;82500;82500;3950;3941;9;-62;25;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828910;21.05.2025 12:01:50;02;73246;82500;82500;3950;3945;5;-62;26;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828970;21.05.2025 12:02:50;02;73245;82500;82500;3950;3945;5;-61;27;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829030;21.05.2025 12:03:50;02;73244;82500;82500;3950;3941;9;-63;28;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829090;21.05.2025 12:04:50;02;73243;82500;82500;3950;3945;5;-63;29;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829151;21.05.2025 12:05:51;02;73241;82500;82500;3950;3945;5;-63;30;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829211;21.05.2025 12:06:51;02;73241;82500;82500;3955;3945;10;-63;31;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829271;21.05.2025 12:07:51;02;73240;82500;82500;3955;3945;10;-63;32;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747829332;21.05.2025 12:08:52;02;73239;82500;82500;3950;3941;9;-63;33;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828306;21.05.2025 11:51:46;02;73256;82500;82500;3950;3945;5;-61;16;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828366;21.05.2025 11:52:46;02;73255;82500;82500;3950;3941;9;-62;17;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828427;21.05.2025 11:53:47;02;73255;82500;82500;3950;3945;5;-62;18;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828487;21.05.2025 11:54:47;02;73254;82500;82500;3950;3941;9;-88;19;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828548;21.05.2025 11:55:48;02;73253;82500;82500;3950;3945;5;-63;20;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828608;21.05.2025 11:56:48;02;73251;82500;82500;3950;3941;9;-63;21;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828668;21.05.2025 11:57:48;02;73250;82500;82500;3950;3945;5;-63;22;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828729;21.05.2025 11:58:49;02;73249;82500;82500;3950;3945;5;-63;23;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828789;21.05.2025 11:59:49;02;73248;82500;82500;3950;3945;5;-62;24;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747827763;21.05.2025 11:42:43;02;73266;82500;82500;3955;3945;10;-67;6;21,2;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747827823;21.05.2025 11:43:43;02;73265;82500;82500;3955;3941;14;-68;7;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747827883;21.05.2025 11:44:43;02;73264;82500;82500;3950;3945;5;-70;8;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747827944;21.05.2025 11:45:44;02;73264;82500;82500;3950;3945;5;-70;9;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828004;21.05.2025 11:46:44;02;73263;82500;82500;3950;3945;5;-70;10;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828064;21.05.2025 11:47:44;02;73261;82500;82500;3950;3945;5;-69;11;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828125;21.05.2025 11:48:45;02;73260;82500;82500;3950;3945;5;-65;12;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828185;21.05.2025 11:49:45;02;73259;82500;82500;3955;3945;10;-63;13;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747828245;21.05.2025 11:50:45;02;73258;82500;82500;3955;3945;10;-61;14;21,1;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747827222;21.05.2025 11:33:42;02;73168;82500;82500;4082;4033;49;2576;8946;21,1;00;00;00;00;01;0;0;0;02;05;00;88;0x0C;
1747827281;21.05.2025 11:34:41;02;73210;82500;82500;4082;4033;49;2575;8946;21,3;00;00;00;00;01;0;0;0;02;05;00;88;0x0C;
1747827341;21.05.2025 11:35:41;02;73254;82500;82500;4087;4038;49;2577;8946;21,7;00;00;00;00;01;0;0;0;02;05;00;88;0x0C;
1747827401;21.05.2025 11:36:41;02;73274;82500;82500;3955;3945;10;-60;0;21,7;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
1747827462;21.05.2025 11:37:42;02;73273;82500;82500;3955;3945;10;-58;1;21,5;00;00;00;00;00;0;0;0;00;04;00;88;0x0C;
