AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747983763;23.05.2025 07:02:43;02;7721;82500;82500;3623;3618;5;-62;51;22,2;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983824;23.05.2025 07:03:44;02;7720;82500;82500;3623;3618;5;-63;52;22,2;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983884;23.05.2025 07:04:44;02;7719;82500;82500;3623;3618;5;-61;53;22,1;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983943;23.05.2025 07:05:43;02;7718;82500;82500;3623;3618;5;-61;54;22,1;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747984004;23.05.2025 07:06:44;02;7716;82500;82500;3623;3618;5;-62;55;22,1;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747984064;23.05.2025 07:07:44;02;7716;82500;82500;3623;3618;5;-61;56;22,1;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747984124;23.05.2025 07:08:44;02;7715;82500;82500;3623;3618;5;-63;57;22,1;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747984184;23.05.2025 07:09:44;02;7714;82500;82500;3623;3618;5;-61;58;22,1;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747984245;23.05.2025 07:10:45;02;7713;82500;82500;3623;3618;5;-61;59;22,1;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983221;23.05.2025 06:53:41;02;7730;82500;82500;3623;3618;5;-62;42;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983281;23.05.2025 06:54:41;02;7729;82500;82500;3623;3618;5;-62;43;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983342;23.05.2025 06:55:42;02;7728;82500;82500;3623;3618;5;-63;44;22,2;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983402;23.05.2025 06:56:42;02;7728;82500;82500;3623;3618;5;-63;45;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983462;23.05.2025 06:57:42;02;7726;82500;82500;3623;3618;5;-61;46;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983522;23.05.2025 06:58:42;02;7725;82500;82500;3623;3618;5;-60;47;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983583;23.05.2025 06:59:43;02;7724;82500;82500;3623;3618;5;-60;48;22,2;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983642;23.05.2025 07:00:42;02;7723;82500;82500;3623;3618;5;-61;49;22,2;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983702;23.05.2025 07:01:42;02;7723;82500;82500;3623;3618;5;-62;50;22,2;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982678;23.05.2025 06:44:38;02;7740;82500;82500;3623;3618;5;-61;33;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982739;23.05.2025 06:45:39;02;7739;82500;82500;3623;3618;5;-62;34;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982799;23.05.2025 06:46:39;02;7738;82500;82500;3623;3618;5;-61;35;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982859;23.05.2025 06:47:39;02;7736;82500;82500;3623;3618;5;-61;36;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982920;23.05.2025 06:48:40;02;7735;82500;82500;3623;3618;5;-60;37;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982980;23.05.2025 06:49:40;02;7734;82500;82500;3623;3618;5;-60;38;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983040;23.05.2025 06:50:40;02;7734;82500;82500;3623;3618;5;-62;39;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983100;23.05.2025 06:51:40;02;7733;82500;82500;3623;3618;5;-61;40;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747983161;23.05.2025 06:52:41;02;7731;82500;82500;3623;3618;5;-61;41;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982136;23.05.2025 06:35:36;02;7749;82500;82500;3623;3618;5;-65;24;22,6;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982196;23.05.2025 06:36:36;02;7749;82500;82500;3623;3618;5;-65;25;22,6;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982257;23.05.2025 06:37:37;02;7746;82500;82500;3618;3618;0;-92;26;22,6;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982318;23.05.2025 06:38:38;02;7746;82500;82500;3623;3618;5;-70;27;22,6;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982377;23.05.2025 06:39:37;02;7745;82500;82500;3623;3618;5;-60;28;22,6;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982437;23.05.2025 06:40:37;02;7744;82500;82500;3623;3618;5;-60;29;22,5;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982498;23.05.2025 06:41:38;02;7743;82500;82500;3623;3618;5;-60;30;22,5;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982558;23.05.2025 06:42:38;02;7741;82500;82500;3623;3618;5;-60;31;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747982618;23.05.2025 06:43:38;02;7740;82500;82500;3623;3618;5;-61;32;22,3;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747981593;23.05.2025 06:26:33;02;7760;82500;82500;3623;3618;5;-68;14;23,0;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747981653;23.05.2025 06:27:33;02;7759;82500;82500;3623;3618;5;-70;15;22,8;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
1747981714;23.05.2025 06:28:34;02;7758;82500;82500;3623;3618;5;-72;16;22,8;00;00;00;00;00;0;0;0;00;04;01;9;0x0C;
