AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747808297;21.05.2025 6:18;0;10;0;0;28,6;0;0;187;-0,8;1;187;-0,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;235;255;255;147;253;255;255;184;252;255;255;5;0;5;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808316;21.05.2025 6:18;0;10;0;0;28,6;0;0;187;-0,7;1,3;187;-0,7;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;235;255;255;148;253;255;255;184;252;255;255;4;0;7;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808337;21.05.2025 6:18;0;10;0;0;28,6;0;0;187;-0,6;1,2;187;-0,6;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;235;255;255;148;253;255;255;178;252;255;255;5;0;7;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808357;21.05.2025 6:19;0;10;0;0;28,6;0;0;188;-0,4;1,2;188;-0,4;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;235;255;255;27;253;255;255;97;252;255;255;5;0;7;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808363;21.05.2025 6:19;0;10;0;0;28,6;0;0;185;-2,5;1,9;185;-2,5;1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;234;255;255;234;253;255;255;233;251;255;255;13;0;13;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808373;21.05.2025 6:19;0;10;0;0;28,6;0;0;185;0,3;0,1;185;0,3;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;234;255;255;2;254;255;255;83;251;255;255;10;0;2;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808392;21.05.2025 6:19;0;10;0;0;28,6;0;0;183;-0,8;1;183;-0,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;234;255;255;207;254;255;255;209;251;255;255;255;255;3;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808412;21.05.2025 6:20;0;10;0;0;28,6;0;0;179;-0,7;0,7;179;-0,7;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;235;255;255;114;0;0;0;191;251;255;255;6;0;6;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808432;21.05.2025 6:20;0;10;0;0;28,6;0;0;179;-0,7;0,8;179;-0,7;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;235;255;255;113;0;0;0;192;251;255;255;5;0;5;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808452;21.05.2025 6:20;0;10;0;0;28,6;0;0;165;-0,7;0,9;165;-0,7;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;240;255;255;114;4;0;0;195;1;0;0;5;0;5;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747808473;21.05.2025 6:21;0;10;0;0;28,6;0;0;164;-0,7;0,8;164;-0,7;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;240;255;255;152;4;0;0;181;1;0;0;5;0;4;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
