AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747718167;20.05.2025 5:16;0;10;0;0;28,6;0;0;189;-1,3;1,6;189;-1,3;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;241;255;255;165;253;255;255;46;254;255;255;7;0;7;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1747718187;20.05.2025 5:16;0;10;0;0;28,6;0;0;189;-1,2;1,4;189;-1,2;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;241;255;255;166;253;255;255;45;254;255;255;6;0;7;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1747718207;20.05.2025 5:16;0;10;0;0;28,6;0;0;189;-1,3;1,4;189;-1,3;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;241;255;255;165;253;255;255;47;254;255;255;7;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1747718227;20.05.2025 5:17;0;10;0;0;28,6;0;0;189;-0,9;1,3;189;-0,9;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;241;255;255;164;253;255;255;47;254;255;255;6;0;8;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1747718248;20.05.2025 5:17;0;10;0;0;28,6;0;0;189;-1,2;1,6;189;-1,2;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;241;255;255;166;253;255;255;49;254;255;255;7;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1747718267;20.05.2025 5:17;0;10;0;0;28,6;0;0;189;-1,3;1,4;189;-1,3;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;241;255;255;161;253;255;255;43;254;255;255;7;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1747718273;20.05.2025 5:17;0;10;0;0;28,6;0;0;189;-0,9;1,4;189;-0,9;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;241;255;255;162;253;255;255;47;254;255;255;8;0;7;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1747718283;20.05.2025 5:18;0;10;0;0;28,6;0;0;189;-1,1;1,1;189;-1,1;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;241;255;255;160;253;255;255;61;254;255;255;9;0;7;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1747718303;20.05.2025 5:18;0;10;0;0;28,6;0;0;183;-0,5;1;183;-0,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;239;255;255;28;255;255;255;205;253;255;255;251;255;0;0;21;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1747718323;20.05.2025 5:18;0;10;0;0;28,6;0;0;174;-1,2;1;174;-1,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;240;255;255;121;1;0;0;166;254;255;255;7;0;7;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
