AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747721122;20.05.2025 06:05:22;02;82454;82500;82500;4053;4053;0;-55;47;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747721182;20.05.2025 06:06:22;02;82453;82500;82500;4048;4053;5;-55;48;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720582;20.05.2025 05:56:22;02;82463;82500;82500;4048;4053;5;-56;38;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720642;20.05.2025 05:57:22;02;82461;82500;82500;4048;4053;5;-56;39;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720702;20.05.2025 05:58:22;02;82460;82500;82500;4048;4053;5;-57;40;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720762;20.05.2025 05:59:22;02;82459;82500;82500;4053;4053;0;-57;41;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720822;20.05.2025 06:00:22;02;82459;82500;82500;4053;4053;0;-56;42;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720882;20.05.2025 06:01:22;02;82458;82500;82500;4053;4053;0;-56;43;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720942;20.05.2025 06:02:22;02;82456;82500;82500;4048;4053;5;-54;44;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747721002;20.05.2025 06:03:22;02;82455;82500;82500;4053;4053;0;-55;45;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747721062;20.05.2025 06:04:22;02;82455;82500;82500;4053;4053;0;-54;46;23,1;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720043;20.05.2025 05:47:23;02;82471;82500;82500;4053;4053;0;-57;29;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720103;20.05.2025 05:48:23;02;82470;82500;82500;4053;4053;0;-57;30;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720163;20.05.2025 05:49:23;02;82469;82500;82500;4048;4053;5;-56;31;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720223;20.05.2025 05:50:23;02;82468;82500;82500;4053;4053;0;-65;32;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720283;20.05.2025 05:51:23;02;82466;82500;82500;4053;4053;0;-58;33;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720343;20.05.2025 05:52:23;02;82465;82500;82500;4053;4053;0;-58;34;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720403;20.05.2025 05:53:23;02;82465;82500;82500;4053;4053;0;-57;35;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720463;20.05.2025 05:54:23;02;82464;82500;82500;4053;4053;0;-59;36;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720522;20.05.2025 05:55:22;02;82463;82500;82500;4048;4053;5;-57;37;23,2;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719504;20.05.2025 05:38:24;02;82480;82500;82500;4053;4053;0;-57;20;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719564;20.05.2025 05:39:24;02;82479;82500;82500;4053;4053;0;-57;21;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719624;20.05.2025 05:40:24;02;82478;82500;82500;4053;4053;0;-59;22;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719684;20.05.2025 05:41:24;02;82476;82500;82500;4053;4053;0;-58;23;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719744;20.05.2025 05:42:24;02;82475;82500;82500;4053;4053;0;-58;24;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719804;20.05.2025 05:43:24;02;82475;82500;82500;4053;4053;0;-58;25;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719863;20.05.2025 05:44:23;02;82474;82500;82500;4053;4053;0;-58;26;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719923;20.05.2025 05:45:23;02;82473;82500;82500;4053;4053;0;-58;27;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719983;20.05.2025 05:46:23;02;82471;82500;82500;4053;4053;0;-58;28;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718965;20.05.2025 05:29:25;02;82489;82500;82500;4053;4053;0;-65;10;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719025;20.05.2025 05:30:25;02;82488;82500;82500;4053;4053;0;-65;11;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719085;20.05.2025 05:31:25;02;82486;82500;82500;4053;4053;0;-64;12;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719144;20.05.2025 05:32:24;02;82485;82500;82500;4053;4053;0;-58;13;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719204;20.05.2025 05:33:24;02;82485;82500;82500;4053;4053;0;-58;14;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719264;20.05.2025 05:34:24;02;82484;82500;82500;4053;4053;0;-58;15;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719324;20.05.2025 05:35:24;02;82483;82500;82500;4053;4053;0;-58;17;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719384;20.05.2025 05:36:24;02;82481;82500;82500;4053;4053;0;-85;18;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719444;20.05.2025 05:37:24;02;82480;82500;82500;4053;4053;0;-58;19;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718426;20.05.2025 05:20:26;02;82498;82500;82500;4053;4058;5;-57;1;23,8;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718486;20.05.2025 05:21:26;02;82498;82500;82500;4053;4053;0;-57;2;23,8;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718545;20.05.2025 05:22:25;02;82496;82500;82500;4053;4053;0;-81;3;23,8;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718605;20.05.2025 05:23:25;02;82495;82500;82500;4053;4058;5;-56;4;23,8;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718665;20.05.2025 05:24:25;02;82494;82500;82500;4053;4053;0;-57;5;23,8;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718725;20.05.2025 05:25:25;02;82493;82500;82500;4053;4053;0;-64;6;23,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718785;20.05.2025 05:26:25;02;82491;82500;82500;4053;4053;0;-65;7;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718845;20.05.2025 05:27:25;02;82490;82500;82500;4053;4053;0;-65;8;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747718905;20.05.2025 05:28:25;02;82490;82500;82500;4053;4053;0;-65;9;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747717894;20.05.2025 05:11:34;02;82500;82500;82500;4053;4058;5;0;50;24,0;00;00;01;02;01;0;0;0;02;05;00;100;0x0C;
1747717952;20.05.2025 05:12:32;02;82500;82500;82500;4053;4058;5;0;50;23,8;00;00;01;02;01;0;0;0;02;05;00;100;0x0C;
1747718011;20.05.2025 05:13:31;02;82500;82500;82500;4053;4058;5;0;50;24,0;00;00;01;02;01;0;0;0;02;05;00;100;0x0C;
1747718070;20.05.2025 05:14:30;02;82500;82500;82500;4053;4058;5;0;50;23,8;00;00;01;02;01;0;0;0;02;05;00;100;0x0C;
1747718128;20.05.2025 05:15:28;02;82500;82500;82500;4053;4058;5;0;50;23,8;00;00;01;02;01;0;0;0;02;05;00;100;0x0C;
1747718187;20.05.2025 05:16:27;02;82500;82500;82500;4053;4058;5;0;50;23,8;00;00;01;02;01;0;0;0;02;05;00;100;0x0C;
1747718247;20.05.2025 05:17:27;02;82500;82500;82500;4053;4058;5;0;50;23,8;00;00;01;02;01;0;0;0;02;05;00;100;0x0C;
1747718306;20.05.2025 05:18:26;02;82500;82500;82500;4053;4058;5;0;50;23,8;00;00;01;02;01;0;0;0;02;05;00;100;0x0C;
1747718366;20.05.2025 05:19:26;02;82499;82500;82500;4053;4053;0;-58;0;23,8;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
