AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747718283;20.05.2025 5:18;0;10;0;0;28,6;0;0;161;-0,9;1,2;161;-0,9;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;242;255;255;161;4;0;0;41;4;0;0;5;0;8;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718288;20.05.2025 5:18;0;10;0;0;28,6;0;0;161;-1,1;1,7;161;-1,1;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;242;255;255;154;4;0;0;45;4;0;0;4;0;9;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718298;20.05.2025 5:18;0;10;0;0;28,6;0;0;156;-0,4;2,1;156;-0,4;2,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;239;255;255;85;7;0;0;61;4;0;0;2;0;9;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718318;20.05.2025 5:18;0;10;0;0;28,6;0;0;148;-1,1;1,4;148;-1,1;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;242;255;255;177;8;0;0;242;3;0;0;5;0;9;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718338;20.05.2025 5:18;0;10;0;0;28,6;0;0;148;-0,8;0,9;148;-0,8;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;242;255;255;185;8;0;0;253;3;0;0;8;0;8;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718358;20.05.2025 5:19;0;10;0;0;28,6;0;0;148;-0,6;1,6;148;-0,6;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;242;255;255;198;8;0;0;16;4;0;0;4;0;10;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718378;20.05.2025 5:19;0;10;0;0;28,6;0;0;151;-0,9;1,7;151;-0,9;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;242;255;255;116;7;0;0;146;7;0;0;4;0;9;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718399;20.05.2025 5:19;0;10;0;0;28,6;0;0;151;-0,6;1,6;151;-0,6;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;242;255;255;112;7;0;0;144;7;0;0;4;0;9;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718420;20.05.2025 5:20;0;10;0;0;28,6;0;0;151;-0,8;1,6;151;-0,8;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;242;255;255;113;7;0;0;142;7;0;0;5;0;9;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718440;20.05.2025 5:20;0;10;0;0;28,6;0;0;151;-1;1,6;151;-1;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;242;255;255;114;7;0;0;144;7;0;0;4;0;9;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718460;20.05.2025 5:21;0;10;0;0;28,6;0;0;151;-0,7;1,5;151;-0,7;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;242;255;255;115;7;0;0;145;7;0;0;5;0;8;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718480;20.05.2025 5:21;0;10;0;0;28,6;0;0;151;-0,7;1,5;151;-0,7;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;242;255;255;107;7;0;0;146;7;0;0;4;0;8;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718485;20.05.2025 5:21;0;10;0;0;28,6;0;0;151;-0,8;1,6;151;-0,8;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;242;255;255;108;7;0;0;146;7;0;0;4;0;10;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718495;20.05.2025 5:21;0;20;0;0;28,6;0;0;151;-0,8;1,6;151;-0,8;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;242;255;255;108;7;0;0;146;7;0;0;4;0;10;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;1;0;0x09
1747718515;20.05.2025 5:21;0;20;0;0;28,6;0;0;151;-0,8;0,6;151;-0,8;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;242;255;255;108;7;0;0;148;7;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718535;20.05.2025 5:22;0;20;0;0;28,6;0;0;151;-0,8;0,7;151;-0,8;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;242;255;255;109;7;0;0;144;7;0;0;4;0;4;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718555;20.05.2025 5:22;0;20;0;0;28,6;0;0;151;-0,7;0,6;151;-0,7;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;242;255;255;110;7;0;0;138;7;0;0;3;0;6;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718575;20.05.2025 5:22;0;20;0;0;28,6;0;0;151;-1;0,7;151;-1;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;242;255;255;109;7;0;0;137;7;0;0;4;0;4;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718595;20.05.2025 5:23;0;20;0;0;28,6;0;0;152;-0,7;0,6;152;-0,7;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;242;255;255;32;7;0;0;139;7;0;0;3;0;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718616;20.05.2025 5:23;0;20;0;0;28,6;0;0;156;-0,5;0,5;156;-0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;242;255;255;242;5;0;0;149;7;0;0;1;0;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718636;20.05.2025 5:23;0;20;0;0;28,6;0;0;158;-0,6;0,5;158;-0,6;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;243;255;255;10;5;0;0;157;7;0;0;3;0;4;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718656;20.05.2025 5:24;0;20;0;0;28,6;0;0;157;-0,4;0,3;157;-0,4;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;244;255;255;184;4;0;0;166;7;0;0;1;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718662;20.05.2025 5:24;0;20;0;0;28,6;0;0;153;-0,5;0,1;153;-0,5;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;246;255;255;30;5;0;0;173;7;0;0;3;0;3;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718672;20.05.2025 5:24;0;21;0;0;28,6;0;0;153;-0,5;0,1;153;-0,5;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;246;255;255;30;5;0;0;173;7;0;0;3;0;3;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718692;20.05.2025 5:24;1;21;0;0;28,6;0;0;153;-0,5;0,1;153;-0,5;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;246;255;255;30;5;0;0;173;7;0;0;3;0;3;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718712;20.05.2025 5:25;1;21;0;0;28,6;0;0;153;-0,5;0,1;153;-0,5;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;246;255;255;30;5;0;0;173;7;0;0;3;0;3;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
1747718732;20.05.2025 5:25;1;21;0;0;28,6;0;0;153;-0,5;0,1;153;-0,5;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;246;255;255;30;5;0;0;173;7;0;0;3;0;3;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;1;0;0x09
