AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747720703;20.05.2025 05:58:23;02;82460;82500;82500;4048;4048;0;-56;40;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720764;20.05.2025 05:59:24;02;82460;82500;82500;4048;4053;5;-57;41;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720824;20.05.2025 06:00:24;02;82459;82500;82500;4048;4053;5;-56;42;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720884;20.05.2025 06:01:24;02;82458;82500;82500;4048;4053;5;-56;43;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720945;20.05.2025 06:02:25;02;82456;82500;82500;4048;4053;5;-57;44;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747721005;20.05.2025 06:03:25;02;82456;82500;82500;4048;4053;5;-57;45;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747721065;20.05.2025 06:04:25;02;82455;82500;82500;4048;4053;5;-58;46;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747721126;20.05.2025 06:05:26;02;82454;82500;82500;4048;4048;0;-56;47;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747721186;20.05.2025 06:06:26;02;82453;82500;82500;4048;4053;5;-56;48;23,3;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720160;20.05.2025 05:49:20;02;82469;82500;82500;4043;4053;10;-57;31;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720221;20.05.2025 05:50:21;02;82468;82500;82500;4048;4053;5;-66;32;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720281;20.05.2025 05:51:21;02;82468;82500;82500;4048;4053;5;-58;33;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720341;20.05.2025 05:52:21;02;82466;82500;82500;4048;4048;0;-58;34;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720402;20.05.2025 05:53:22;02;82465;82500;82500;4048;4053;5;-58;35;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720462;20.05.2025 05:54:22;02;82464;82500;82500;4048;4053;5;-58;36;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720522;20.05.2025 05:55:22;02;82464;82500;82500;4048;4053;5;-59;37;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720583;20.05.2025 05:56:23;02;82463;82500;82500;4048;4053;5;-59;38;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747720643;20.05.2025 05:57:23;02;82461;82500;82500;4048;4053;5;-59;39;23,5;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719616;20.05.2025 05:40:16;02;82478;82500;82500;4053;4053;0;-58;21;23,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719676;20.05.2025 05:41:16;02;82476;82500;82500;4048;4053;5;-58;22;23,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719737;20.05.2025 05:42:17;02;82476;82500;82500;4048;4053;5;-57;23;23,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719797;20.05.2025 05:43:17;02;82475;82500;82500;4048;4053;5;-56;24;23,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719858;20.05.2025 05:44:18;02;82474;82500;82500;4048;4053;5;-56;25;23,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719918;20.05.2025 05:45:18;02;82473;82500;82500;4048;4053;5;-57;26;23,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747719978;20.05.2025 05:46:18;02;82473;82500;82500;4048;4053;5;-57;28;23,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
