AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747997157;23.05.2025 10:45:57;02;80800;82500;82500;4014;4014;0;-58;31;23,7;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747997217;23.05.2025 10:46:57;02;80799;82500;82500;4009;4019;10;-62;32;23,7;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996616;23.05.2025 10:36:56;02;80809;82500;82500;4009;4019;10;-61;22;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996676;23.05.2025 10:37:56;02;80808;82500;82500;4014;4014;0;-61;23;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996736;23.05.2025 10:38:56;02;80808;82500;82500;4009;4019;10;-61;24;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996796;23.05.2025 10:39:56;02;80806;82500;82500;4014;4019;5;-61;25;23,7;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996856;23.05.2025 10:40:56;02;80805;82500;82500;4009;4014;5;-61;26;23,7;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996917;23.05.2025 10:41:57;02;80804;82500;82500;4009;4019;10;-60;27;23,7;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996977;23.05.2025 10:42:57;02;80804;82500;82500;4014;4019;5;-60;28;23,7;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747997037;23.05.2025 10:43:57;02;80803;82500;82500;4009;4019;10;-59;29;23,7;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747997097;23.05.2025 10:44:57;02;80801;82500;82500;4009;4014;5;-59;30;23,7;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996075;23.05.2025 10:27:55;02;80819;82500;82500;4014;4019;5;-61;12;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996135;23.05.2025 10:28:55;02;80818;82500;82500;4009;4019;10;-86;13;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996195;23.05.2025 10:29:55;02;80816;82500;82500;4014;4019;5;-66;14;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996255;23.05.2025 10:30:55;02;80815;82500;82500;4014;4019;5;-60;15;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996315;23.05.2025 10:31:55;02;80814;82500;82500;4009;4014;5;-87;16;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996375;23.05.2025 10:32:55;02;80813;82500;82500;4014;4019;5;-63;17;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996435;23.05.2025 10:33:55;02;80813;82500;82500;4014;4019;5;-61;19;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996496;23.05.2025 10:34:56;02;80811;82500;82500;4014;4019;5;-60;20;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996556;23.05.2025 10:35:56;02;80810;82500;82500;4014;4019;5;-61;21;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995535;23.05.2025 10:18:55;02;80829;82500;82500;4014;4019;5;-60;3;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995595;23.05.2025 10:19:55;02;80828;82500;82500;4009;4019;10;-88;4;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995655;23.05.2025 10:20:55;02;80826;82500;82500;4009;4019;10;-68;5;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995715;23.05.2025 10:21:55;02;80825;82500;82500;4009;4019;10;-67;6;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995775;23.05.2025 10:22:55;02;80824;82500;82500;4014;4019;5;-67;7;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995834;23.05.2025 10:23:54;02;80823;82500;82500;4014;4019;5;-67;8;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995894;23.05.2025 10:24:54;02;80823;82500;82500;4009;4019;10;-67;9;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995954;23.05.2025 10:25:54;02;80821;82500;82500;4009;4019;10;-67;10;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747996015;23.05.2025 10:26:55;02;80820;82500;82500;4014;4019;5;-62;11;23,8;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747994996;23.05.2025 10:09:56;02;80689;82500;82500;4009;4014;5;-63;1764;23,7;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995056;23.05.2025 10:10:56;02;80690;82500;82500;4068;4053;15;704;1764;23,7;00;00;00;00;01;0;0;0;02;05;00;97;0x0C;
1747995115;23.05.2025 10:11:55;02;80719;82500;82500;4121;4087;34;1992;1764;23,8;00;00;00;00;01;0;0;0;02;05;00;97;0x0C;
1747995174;23.05.2025 10:12:54;02;80751;82500;82500;4121;4087;34;1991;1764;23,8;00;00;00;00;01;0;0;0;02;05;00;97;0x0C;
1747995234;23.05.2025 10:13:54;02;80785;82500;82500;4121;4087;34;1987;1764;24,1;00;00;00;00;01;0;0;0;02;05;00;97;0x0C;
1747995293;23.05.2025 10:14:53;02;80818;82500;82500;4121;4087;34;1983;1764;24,1;00;00;00;00;01;0;0;0;02;05;00;97;0x0C;
1747995354;23.05.2025 10:15:54;02;80831;82500;82500;4014;4019;5;-58;0;24,1;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995414;23.05.2025 10:16:54;02;80831;82500;82500;4014;4019;5;-56;1;24,1;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
1747995475;23.05.2025 10:17:55;02;80830;82500;82500;4009;4014;5;-84;2;24,0;00;00;00;00;00;0;0;0;00;04;00;97;0x0C;
