AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1746535430;06.05.2025 12:43;0;10;0;0;28,6;0;0;164;-1,7;1,1;164;-1,7;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;246;255;255;245;2;0;0;105;6;0;0;8;0;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1746535450;06.05.2025 12:44;0;10;0;0;28,6;0;0;164;-1,4;1,2;164;-1,4;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;246;255;255;246;2;0;0;104;6;0;0;4;0;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1746535470;06.05.2025 12:44;0;10;0;0;28,6;0;0;164;-1,3;1,2;164;-1,3;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;246;255;255;243;2;0;0;105;6;0;0;4;0;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1746535490;06.05.2025 12:44;0;10;0;0;28,6;0;0;164;-1,4;1,2;164;-1,4;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;246;255;255;246;2;0;0;105;6;0;0;3;0;2;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1746535510;06.05.2025 12:45;0;10;0;0;28,6;0;0;165;-1,5;1,1;165;-1,5;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;246;255;255;175;2;0;0;76;6;0;0;7;0;5;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1746535516;06.05.2025 12:45;0;10;0;0;28,6;0;0;165;-1,4;1,1;165;-1,4;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;246;255;255;175;2;0;0;81;6;0;0;8;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1746535526;06.05.2025 12:45;0;10;0;0;28,6;0;0;154;-1,4;0,3;154;-1,4;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;244;255;255;167;5;0;0;168;6;0;0;3;0;6;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1746535546;06.05.2025 12:45;0;10;0;0;28,6;0;0;165;-2,3;0,8;165;-2,3;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;246;255;255;190;2;0;0;98;6;0;0;11;0;4;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1746535566;06.05.2025 12:46;0;10;0;0;28,6;0;0;160;-1;0,7;160;-1;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;248;255;255;6;3;0;0;132;6;0;0;6;0;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
1746535586;06.05.2025 12:46;0;10;0;0;28,6;0;0;160;-1,2;0,7;160;-1,2;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;248;255;255;8;3;0;0;131;6;0;0;8;0;4;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;255;255;2;0;0x09
