1748003461;23.05.2025 12:31:01;00;30;0,0;0,0;28,6;0,0000;0;14,0;-1,0;1,3;14,0;-1,0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;1;0;0;77;0;0;0;88;249;255;255;6;0;6;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003496;23.05.2025 12:31:36;00;30;0,0;0,0;28,6;0,0000;0;110,0;-1,0;1,0;110,0;-1,0;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;255;255;255;198;1;0;0;55;249;255;255;7;0;4;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003531;23.05.2025 12:32:11;00;30;0,0;0,0;28,6;0,0000;0;109,0;-1,2;0,9;109,0;-1,2;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;255;255;255;197;1;0;0;54;249;255;255;6;0;5;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003566;23.05.2025 12:32:46;00;30;0,0;0,0;28,6;0,0000;0;113,0;-1,1;0,9;113,0;-1,1;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;255;255;255;190;1;0;0;56;249;255;255;5;0;3;0;8;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003601;23.05.2025 12:33:21;00;30;0,0;0,0;28,6;0,0000;0;196,0;-1,4;0,9;196,0;-1,4;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;253;255;255;77;255;255;255;66;249;255;255;8;0;6;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003637;23.05.2025 12:33:57;00;30;0,0;0,0;28,6;0,0000;0;196,0;-1,7;0,9;196,0;-1,7;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;253;255;255;75;255;255;255;64;249;255;255;7;0;5;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003672;23.05.2025 12:34:32;00;30;0,0;0,0;28,6;0,0000;0;283,0;-1,0;1,0;283,0;-1,0;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;241;253;255;255;93;249;255;255;6;0;5;0;6;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003707;23.05.2025 12:35:07;00;30;0,0;0,0;28,6;0,0000;0;285,0;-1,4;1,1;285,0;-1,4;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;238;253;255;255;94;249;255;255;7;0;7;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003742;23.05.2025 12:35:42;00;30;0,0;0,0;28,6;0,0000;0;285,0;-1,4;1,2;285,0;-1,4;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;239;253;255;255;95;249;255;255;6;0;7;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003777;23.05.2025 12:36:17;00;30;0,0;0,0;28,6;0,0000;0;14,0;-1,0;1,3;14,0;-1,0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;79;0;0;0;90;249;255;255;5;0;6;0;8;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003812;23.05.2025 12:36:52;00;30;0,0;0,0;28,6;0,0000;0;14,0;-1,1;1,2;14,0;-1,1;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;79;0;0;0;85;249;255;255;6;0;6;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003847;23.05.2025 12:37:27;00;30;0,0;0,0;28,6;0,0000;0;14,0;-1,2;1,4;14,0;-1,2;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;79;0;0;0;88;249;255;255;6;0;7;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003882;23.05.2025 12:38:02;00;30;0,0;0,0;28,6;0,0000;0;13,0;-1,2;1,1;13,0;-1,2;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;1;0;0;78;0;0;0;90;249;255;255;6;0;5;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003917;23.05.2025 12:38:37;00;30;0,0;0,0;28,6;0,0000;0;14,0;-1,2;1,3;14,0;-1,2;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;1;0;0;78;0;0;0;87;249;255;255;6;0;6;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
1748003952;23.05.2025 12:39:12;00;30;0,0;0,0;28,6;0,0000;0;319,0;-1,5;-1,1;319,0;-1,5;-1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;1;0;0;62;254;255;255;14;240;255;255;3;0;252;255;4;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
*28;23.05.2025 12:27:21;00;30;0,0;0,0;28,6;0,0000;0;188,0;-1,9;1,0;188,0;-1,9;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;253;255;255;131;255;255;255;27;248;255;255;10;0;6;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
*48;23.05.2025 12:27:41;00;30;0,0;0,0;28,6;0,0000;0;189,0;-2,0;0,8;189,0;-2,0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;253;255;255;132;255;255;255;14;248;255;255;9;0;5;0;7;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
*68;23.05.2025 12:28:01;00;30;0,0;0,0;28,6;0,0000;0;189,0;-2,0;0,8;189,0;-2,0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;253;255;255;126;255;255;255;17;248;255;255;10;0;6;0;8;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
*89;23.05.2025 12:28:22;00;30;0,0;0,0;28,6;0,0000;0;190,0;-1,9;0,7;190,0;-1,9;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;253;255;255;127;255;255;255;16;248;255;255;8;0;0;0;3;1;200;244;255;255;127;7;0;0;166;19;0;0;1;0;255;255;1;0;0x09;
