AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747913513;22.05.2025 11:31;0;10;0;0;28,6;0;0;176;-0,5;1,4;176;-0,5;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;236;255;255;10;1;0;0;89;248;255;255;4;0;7;0;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747913519;22.05.2025 11:31;0;10;0;0;28,6;0;0;169;-0,3;1,5;169;-0,3;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;234;255;255;249;3;0;0;84;248;255;255;0;0;9;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747913529;22.05.2025 11:32;0;10;0;0;28,6;0;0;174;-2,9;0,9;174;-2,9;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;234;255;255;66;2;0;0;255;247;255;255;16;0;7;0;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747913549;22.05.2025 11:32;0;10;0;0;28,6;0;0;164;-0,4;1,1;164;-0,4;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;237;255;255;43;5;0;0;38;248;255;255;0;0;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747913569;22.05.2025 11:32;0;10;0;0;28,6;0;0;164;-0,4;1,2;164;-0,4;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223;237;255;255;17;5;0;0;34;248;255;255;3;0;6;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747913589;22.05.2025 11:33;0;10;0;0;28,6;0;0;164;-0,5;0,9;164;-0,5;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;237;255;255;17;5;0;0;38;248;255;255;1;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747913610;22.05.2025 11:33;0;10;0;0;28,6;0;0;164;-0,4;1,1;164;-0,4;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;237;255;255;19;5;0;0;35;248;255;255;0;0;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747913630;22.05.2025 11:33;0;10;0;0;28,6;0;0;164;-0,5;1,1;164;-0,5;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;237;255;255;9;5;0;0;43;248;255;255;0;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747913650;22.05.2025 11:34;0;10;0;0;28,6;0;0;163;-0,5;1,1;163;-0,5;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;238;255;255;3;5;0;0;96;248;255;255;1;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747913670;22.05.2025 11:34;0;10;0;0;28,6;0;0;147;-0,4;1,3;147;-0,4;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;244;255;255;92;7;0;0;101;0;0;0;0;0;3;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
