AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747918985;22.05.2025 13:03:05;02;24709;82500;82500;3574;3584;10;-65;26;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747919045;22.05.2025 13:04:05;02;24709;82500;82500;3574;3579;5;-65;27;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747919106;22.05.2025 13:05:06;02;24708;82500;82500;3574;3579;5;-65;28;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747919166;22.05.2025 13:06:06;02;24706;82500;82500;3574;3579;5;-65;29;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747919226;22.05.2025 13:07:06;02;24705;82500;82500;3574;3579;5;-65;30;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747919286;22.05.2025 13:08:06;02;24704;82500;82500;3574;3579;5;-64;31;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747919346;22.05.2025 13:09:06;02;24703;82500;82500;3574;3579;5;-65;32;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747919407;22.05.2025 13:10:07;02;24701;82500;82500;3574;3579;5;-65;33;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747919467;22.05.2025 13:11:07;02;24701;82500;82500;3574;3579;5;-63;34;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918444;22.05.2025 12:54:04;02;24719;82500;82500;3574;3579;5;-96;16;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918504;22.05.2025 12:55:04;02;24718;82500;82500;3574;3579;5;-72;17;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918564;22.05.2025 12:56:04;02;24716;82500;82500;3574;3584;10;-63;18;22,7;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918624;22.05.2025 12:57:04;02;24716;82500;82500;3574;3579;5;-63;19;22,7;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918684;22.05.2025 12:58:04;02;24715;82500;82500;3574;3584;10;-63;20;22,7;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918744;22.05.2025 12:59:04;02;24714;82500;82500;3574;3579;5;-64;21;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918805;22.05.2025 13:00:05;02;24713;82500;82500;3574;3584;10;-64;22;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918865;22.05.2025 13:01:05;02;24711;82500;82500;3574;3584;10;-64;23;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918925;22.05.2025 13:02:05;02;24710;82500;82500;3574;3584;10;-64;24;22,6;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747917902;22.05.2025 12:45:02;02;24730;82500;82500;3574;3584;10;-72;7;23,0;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747917962;22.05.2025 12:46:02;02;24729;82500;82500;3574;3579;5;-72;8;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918022;22.05.2025 12:47:02;02;24728;82500;82500;3574;3579;5;-73;9;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918082;22.05.2025 12:48:02;02;24726;82500;82500;3574;3579;5;-74;10;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918142;22.05.2025 12:49:02;02;24725;82500;82500;3574;3579;5;-67;11;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918203;22.05.2025 12:50:03;02;24724;82500;82500;3574;3579;5;-67;12;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918263;22.05.2025 12:51:03;02;24723;82500;82500;3569;3579;10;-81;13;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918323;22.05.2025 12:52:03;02;24721;82500;82500;3574;3579;5;-74;14;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747918383;22.05.2025 12:53:03;02;24720;82500;82500;3574;3579;5;-67;15;22,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
1747917360;22.05.2025 12:36:00;02;24604;82500;82500;3809;3745;64;4378;47;22,7;00;00;00;00;01;0;0;0;02;05;00;29;0x0C;
1747917420;22.05.2025 12:37:00;02;24683;82500;82500;3833;3765;68;5030;47;23,3;00;00;00;00;01;0;0;0;02;05;00;29;0x0C;
1747917480;22.05.2025 12:38:00;02;24739;82500;82500;3574;3584;10;-67;0;23,8;00;00;00;00;00;0;0;0;00;04;00;29;0x0C;
