1747993332;23.05.2025 09:42:12;00;10;0,0;0,0;28,6;0,0000;0;187,0;-1,2;0,5;187,0;-1,2;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;234;255;255;131;253;255;255;233;251;255;255;6;0;4;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993338;23.05.2025 09:42:18;00;10;0,0;0,0;28,6;0,0000;0;187,0;-1,2;0,1;187,0;-1,2;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;234;255;255;135;253;255;255;235;251;255;255;2;0;255;255;7;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993347;23.05.2025 09:42:27;00;10;0,0;0,0;28,6;0,0000;0;185,0;-3,7;0,3;185,0;-3,7;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;233;255;255;244;253;255;255;180;251;255;255;22;0;1;0;241;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993367;23.05.2025 09:42:47;00;10;0,0;0,0;28,6;0,0000;0;180,0;-1,2;0,1;180,0;-1,2;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;232;255;255;231;255;255;255;6;252;255;255;8;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993387;23.05.2025 09:43:07;00;10;0,0;0,0;28,6;0,0000;0;180,0;-1,5;0,1;180,0;-1,5;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;232;255;255;232;255;255;255;4;252;255;255;8;0;1;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993408;23.05.2025 09:43:28;00;10;0,0;0,0;28,6;0,0000;0;179,0;-2,0;1,2;179,0;-2,0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;233;255;255;68;0;0;0;209;251;255;255;7;0;10;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993428;23.05.2025 09:43:48;00;10;0,0;0,0;28,6;0,0000;0;176,0;-0,9;0,2;176,0;-0,9;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;236;255;255;110;1;0;0;200;251;255;255;7;0;3;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993448;23.05.2025 09:44:08;00;10;0,0;0,0;28,6;0,0000;0;162,0;-0,9;0,3;162,0;-0,9;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;241;255;255;176;4;0;0;8;2;0;0;8;0;3;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993468;23.05.2025 09:44:28;00;10;0,0;0,0;28,6;0,0000;0;162,0;-0,9;0,4;162,0;-0,9;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;241;255;255;174;4;0;0;6;2;0;0;7;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993488;23.05.2025 09:44:48;00;10;0,0;0,0;28,6;0,0000;0;162,0;-0,7;0,2;162,0;-0,7;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;241;255;255;177;4;0;0;7;2;0;0;7;0;3;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993508;23.05.2025 09:45:08;00;10;0,0;0,0;28,6;0,0000;0;161,0;-1,0;0,2;161,0;-1,0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;241;255;255;214;4;0;0;5;2;0;0;7;0;3;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993529;23.05.2025 09:45:29;00;10;0,0;0,0;28,6;0,0000;0;165,0;-0,7;0,4;165,0;-0,7;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;239;255;255;109;4;0;0;25;2;0;0;5;0;4;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993549;23.05.2025 09:45:49;00;10;0,0;0,0;28,6;0,0000;0;154,0;-0,1;0,4;154,0;-0,1;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;241;255;255;35;7;0;0;155;4;0;0;1;0;5;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993569;23.05.2025 09:46:09;00;10;0,0;0,0;28,6;0,0000;0;154,0;0,2;-0,5;154,0;0,2;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;241;255;255;40;7;0;0;156;4;0;0;253;255;253;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993589;23.05.2025 09:46:29;00;10;0,0;0,0;28,6;0,0000;0;154,0;0,0;-0,3;154,0;0,0;-0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;241;255;255;41;7;0;0;131;4;0;0;1;0;254;255;9;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993594;23.05.2025 09:46:34;00;10;0,0;0,0;28,6;0,0000;0;154,0;0,2;-0,3;154,0;0,2;-0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;241;255;255;40;7;0;0;159;4;0;0;254;255;252;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993605;23.05.2025 09:46:45;00;20;0,0;0,0;28,6;0,0000;0;154,0;0,2;-0,3;154,0;0,2;-0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;241;255;255;40;7;0;0;159;4;0;0;254;255;252;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;255;255;0;0;1;0;0x09;
1747993625;23.05.2025 09:47:05;00;20;0,0;0,0;28,6;0,0000;0;154,0;-0,6;0,3;154,0;-0,6;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;241;255;255;39;7;0;0;159;4;0;0;1;0;254;255;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993645;23.05.2025 09:47:25;00;20;0,0;0,0;28,6;0,0000;0;154,0;-0,6;0,4;154,0;-0,6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;241;255;255;42;7;0;0;159;4;0;0;4;0;4;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993665;23.05.2025 09:47:45;00;20;0,0;0,0;28,6;0,0000;0;154,0;-0,7;0,4;154,0;-0,7;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;241;255;255;40;7;0;0;153;4;0;0;1;0;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993685;23.05.2025 09:48:05;00;20;0,0;0,0;28,6;0,0000;0;154,0;-0,4;0,3;154,0;-0,4;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;241;255;255;39;7;0;0;151;4;0;0;5;0;3;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993705;23.05.2025 09:48:25;00;20;0,0;0,0;28,6;0,0000;0;156,0;-0,6;0,3;156,0;-0,6;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;241;255;255;76;6;0;0;129;4;0;0;5;0;2;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993711;23.05.2025 09:48:31;00;20;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993721;23.05.2025 09:48:41;00;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993741;23.05.2025 09:49:01;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993761;23.05.2025 09:49:21;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993781;23.05.2025 09:49:41;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993801;23.05.2025 09:50:01;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993821;23.05.2025 09:50:21;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993841;23.05.2025 09:50:41;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993861;23.05.2025 09:51:01;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993882;23.05.2025 09:51:22;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993902;23.05.2025 09:51:42;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993922;23.05.2025 09:52:02;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993942;23.05.2025 09:52:22;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993962;23.05.2025 09:52:42;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747993982;23.05.2025 09:53:02;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747994002;23.05.2025 09:53:22;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
1747994022;23.05.2025 09:53:42;01;21;0,0;0,0;28,6;0,0000;0;158,0;-0,8;0,2;158,0;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;242;255;255;123;5;0;0;160;4;0;0;9;0;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0x09;
