AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747984149;23.05.2025 7:09;0;10;0;0;28,6;0;0;139;-0,4;1,4;139;-0,4;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;244;255;255;120;9;0;0;157;252;255;255;2;0;9;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984168;23.05.2025 7:09;0;10;0;0;28,6;0;0;139;-0,3;1,5;139;-0,3;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;244;255;255;121;9;0;0;155;252;255;255;3;0;9;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984188;23.05.2025 7:09;0;10;0;0;28,6;0;0;139;-0,4;1,7;139;-0,4;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;244;255;255;119;9;0;0;169;252;255;255;2;0;9;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984209;23.05.2025 7:10;0;10;0;0;28,6;0;0;141;-0,4;1,6;141;-0,4;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;244;255;255;23;9;0;0;119;252;255;255;2;0;7;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984214;23.05.2025 7:10;0;10;0;0;28,6;0;0;141;-0,3;1,3;141;-0,3;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;244;255;255;24;9;0;0;117;252;255;255;1;0;9;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984224;23.05.2025 7:10;0;10;0;0;28,6;0;0;141;-0,3;1,5;141;-0,3;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;244;255;255;24;9;0;0;116;252;255;255;2;0;8;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984244;23.05.2025 7:10;0;10;0;0;28,6;0;0;139;-0,2;1,5;139;-0,2;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;245;255;255;74;9;0;0;115;252;255;255;1;0;8;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984264;23.05.2025 7:11;0;10;0;0;28,6;0;0;137;-0,3;1,5;137;-0,3;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;245;255;255;83;9;0;0;140;252;255;255;1;0;8;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984284;23.05.2025 7:11;0;10;0;0;28,6;0;0;136;-0,8;2,7;136;-0,8;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;243;255;255;79;12;0;0;251;251;255;255;12;0;15;0;34;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984304;23.05.2025 7:11;0;10;0;0;28,6;0;0;128;-0,1;1,5;128;-0,1;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;245;255;255;18;13;0;0;35;252;255;255;1;0;9;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984324;23.05.2025 7:12;0;10;0;0;28,6;0;0;109;-0,1;1,3;109;-0,1;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;250;255;255;49;16;0;0;35;3;0;0;2;0;7;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984345;23.05.2025 7:12;0;10;0;0;28,6;0;0;109;-0,5;1,4;109;-0,5;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;250;255;255;71;16;0;0;57;3;0;0;1;0;8;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984365;23.05.2025 7:12;0;10;0;0;28,6;0;0;109;6,4;7,2;109;6,4;7,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;250;255;255;72;16;0;0;74;3;0;0;233;255;8;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984385;23.05.2025 7:13;0;10;0;0;28,6;0;0;127;0,4;0,2;127;0,4;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;247;255;255;39;11;0;0;116;9;0;0;253;255;254;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984405;23.05.2025 7:13;0;10;0;0;28,6;0;0;127;0,6;0,5;127;0,6;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;247;255;255;30;11;0;0;125;9;0;0;252;255;255;255;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984411;23.05.2025 7:13;0;10;0;0;28,6;0;0;127;0,4;0,3;127;0,4;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;247;255;255;27;11;0;0;126;9;0;0;0;0;4;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984421;23.05.2025 7:13;0;20;0;0;28,6;0;0;127;0,4;0,3;127;0,4;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;247;255;255;27;11;0;0;126;9;0;0;0;0;4;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;255;2;0;0x09
1747984441;23.05.2025 7:14;0;20;0;0;28,6;0;0;128;-0,6;0,6;128;-0,6;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;247;255;255;29;11;0;0;126;9;0;0;3;0;3;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984461;23.05.2025 7:14;0;20;0;0;28,6;0;0;128;-0,4;0,3;128;-0,4;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;247;255;255;28;11;0;0;125;9;0;0;2;0;3;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984481;23.05.2025 7:14;0;20;0;0;28,6;0;0;128;-0,4;0,4;128;-0,4;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;247;255;255;28;11;0;0;127;9;0;0;3;0;4;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984501;23.05.2025 7:15;0;20;0;0;28,6;0;0;128;-0,5;0,4;128;-0,5;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;247;255;255;29;11;0;0;127;9;0;0;0;0;255;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984521;23.05.2025 7:15;0;20;0;0;28,6;0;0;128;-0,4;0,3;128;-0,4;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;247;255;255;28;11;0;0;125;9;0;0;0;0;255;255;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984542;23.05.2025 7:15;0;20;0;0;28,6;0;0;128;-0,4;0,4;128;-0,4;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;247;255;255;28;11;0;0;127;9;0;0;3;0;3;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984562;23.05.2025 7:16;0;20;0;0;28,6;0;0;127;-0,3;0,3;127;-0,3;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;247;255;255;31;11;0;0;126;9;0;0;3;0;3;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984582;23.05.2025 7:16;0;20;0;0;28,6;0;0;128;-0,5;0,3;128;-0,5;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;247;255;255;29;11;0;0;128;9;0;0;3;0;4;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984602;23.05.2025 7:16;0;20;0;0;28,6;0;0;128;-0,5;0,3;128;-0,5;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;247;255;255;22;11;0;0;134;9;0;0;3;0;4;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984622;23.05.2025 7:17;0;20;0;0;28,6;0;0;130;-0,6;0,1;130;-0,6;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;247;255;255;252;9;0;0;126;9;0;0;6;0;1;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984627;23.05.2025 7:17;0;20;0;0;28,6;0;0;129;-1;0,1;129;-1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;248;255;255;51;9;0;0;130;9;0;0;6;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984637;23.05.2025 7:17;0;21;0;0;28,6;0;0;129;-1;0,1;129;-1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;248;255;255;51;9;0;0;130;9;0;0;6;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984658;23.05.2025 7:17;1;21;0;0;28,6;0;0;129;-1;0,1;129;-1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;248;255;255;51;9;0;0;130;9;0;0;6;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984677;23.05.2025 7:17;1;21;0;0;28,6;0;0;129;-1;0,1;129;-1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;248;255;255;51;9;0;0;130;9;0;0;6;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984697;23.05.2025 7:18;1;21;0;0;28,6;0;0;129;-1;0,1;129;-1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;248;255;255;51;9;0;0;130;9;0;0;6;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
1747984718;23.05.2025 7:18;1;21;0;0;28,6;0;0;129;-1;0,1;129;-1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;248;255;255;51;9;0;0;130;9;0;0;6;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0x09
