AB ticks;AB time;Status, hex;Calibration, hex;Temperature HDC1080, C;Humidity HDC1080, %;Temperature DPS310, C;Pressure DPS310, kPa;Rotation code RAW;Azimuth RAW, deg.;Pitch RAW, deg.;Roll RAW, deg.;Azimuth, deg.;Pitch, deg.;Roll, deg.;CC0;CC1;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;CC10;CC11;CC12;CC13;CC14;CC15;CC16;CC17;XYZmagn0;XYZmagn1;XYZmagn2;XYZmagn3;XYZmagn4;XYZmagn5;XYZmagn6;XYZmagn7;XYZmagn8;XYZmagn9;XYZmagn10;XYZmagn11;XYZaxs0;XYZaxs1;XYZaxs2;XYZaxs3;XYZaxs4;XYZaxs5;XYZmagnOffs0;XYZmagnOffs1;XYZmagnOffs2;XYZmagnOffs3;XYZmagnOffs4;XYZmagnOffs5;XYZmagnOffs6;XYZmagnOffs7;XYZmagnOffs8;XYZmagnOffs9;XYZmagnOffs10;XYZmagnOffs11;XYZaxsOffs0;XYZaxsOffs1;XYZaxsOffs2;XYZaxsOffs3;XYZaxsOffs4;XYZaxsOffs5;FWver, hex
1747028589;12.05.2025 5:43;0;10;0;0;28,6;0;0;159;0,1;-0,4;159;0,1;-0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;241;255;255;108;5;0;0;73;9;0;0;2;0;19;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028593;12.05.2025 5:43;0;10;0;0;28,6;0;0;166;-1,4;2,8;166;-1,4;2,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;242;255;255;204;3;0;0;172;8;0;0;6;0;13;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028603;12.05.2025 5:43;0;10;0;0;28,6;0;0;159;-1;0,5;159;-1;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;242;255;255;65;5;0;0;236;8;0;0;4;0;254;255;11;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028624;12.05.2025 5:43;0;10;0;0;28,6;0;0;159;-0,9;0,6;159;-0,9;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;242;255;255;95;5;0;0;253;8;0;0;0;0;3;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028644;12.05.2025 5:44;0;10;0;0;28,6;0;0;159;-0,6;0,9;159;-0,6;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;242;255;255;104;5;0;0;14;9;0;0;1;0;2;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028664;12.05.2025 5:44;0;10;0;0;28,6;0;0;150;-1,1;0,3;150;-1,1;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;242;255;255;159;7;0;0;192;6;0;0;1;0;255;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028684;12.05.2025 5:44;0;10;0;0;28,6;0;0;150;-1,1;0,3;150;-1,1;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;242;255;255;155;7;0;0;191;6;0;0;6;0;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028704;12.05.2025 5:45;0;10;0;0;28,6;0;0;150;-0,8;0,2;150;-0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;242;255;255;154;7;0;0;189;6;0;0;6;0;4;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028724;12.05.2025 5:45;0;10;0;0;28,6;0;0;151;-1;0,6;151;-1;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;242;255;255;156;7;0;0;189;6;0;0;4;0;5;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028745;12.05.2025 5:45;0;10;0;0;28,6;0;0;150;-0,9;0,4;150;-0,9;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;242;255;255;156;7;0;0;190;6;0;0;2;0;255;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028765;12.05.2025 5:46;0;10;0;0;28,6;0;0;150;-0,9;0,4;150;-0,9;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;242;255;255;155;7;0;0;194;6;0;0;2;0;255;255;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028785;12.05.2025 5:46;0;10;0;0;28,6;0;0;150;-1,1;0,4;150;-1,1;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;242;255;255;154;7;0;0;195;6;0;0;5;0;3;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028790;12.05.2025 5:46;0;10;0;0;28,6;0;0;151;-1,2;0,8;151;-1,2;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;153;7;0;0;195;6;0;0;5;0;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028800;12.05.2025 5:46;0;20;0;0;28,6;0;0;151;-1,2;0,8;151;-1,2;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;153;7;0;0;195;6;0;0;5;0;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0x09
1747028821;12.05.2025 5:47;0;20;0;0;28,6;0;0;150;0;0,3;150;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;242;255;255;155;7;0;0;187;6;0;0;2;0;3;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0x09
1747028841;12.05.2025 5:47;0;20;0;0;28,6;0;0;150;-0,1;0,3;150;-0,1;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;242;255;255;154;7;0;0;193;6;0;0;255;255;255;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0x09
1747028861;12.05.2025 5:47;0;20;0;0;28,6;0;0;150;-0,3;0,4;150;-0,3;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;242;255;255;154;7;0;0;194;6;0;0;2;0;3;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0x09
1747028881;12.05.2025 5:48;0;20;0;0;28,6;0;0;150;-0,3;0,4;150;-0,3;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;155;7;0;0;195;6;0;0;3;0;3;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0x09
1747028901;12.05.2025 5:48;0;20;0;0;28,6;0;0;150;-0,3;0,2;150;-0,3;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;242;255;255;155;7;0;0;195;6;0;0;255;255;255;255;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0x09
1747028921;12.05.2025 5:48;0;20;0;0;28,6;0;0;150;-0,4;0,3;150;-0,4;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;242;255;255;155;7;0;0;195;6;0;0;255;255;255;255;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0x09
1747028941;12.05.2025 5:49;0;20;0;0;28,6;0;0;150;-0,2;0,5;150;-0,2;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;156;7;0;0;194;6;0;0;2;0;4;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0x09
1747028962;12.05.2025 5:49;0;20;0;0;28,6;0;0;150;-0,2;0,4;150;-0,2;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;242;255;255;156;7;0;0;193;6;0;0;2;0;4;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0x09
1747028982;12.05.2025 5:49;0;20;0;0;28,6;0;0;150;-0,1;0,4;150;-0,1;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;242;255;255;156;7;0;0;194;6;0;0;2;0;4;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0x09
