AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1747031855;12.05.2025 06:37:35;02;74035;82500;82500;3936;3941;5;-57;55;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031916;12.05.2025 06:38:36;02;74034;82500;82500;3936;3941;5;-57;56;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031316;12.05.2025 06:28:36;02;74044;82500;82500;3936;3941;5;-57;45;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031376;12.05.2025 06:29:36;02;74043;82500;82500;3936;3941;5;-56;46;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031436;12.05.2025 06:30:36;02;74041;82500;82500;3936;3941;5;-57;47;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031496;12.05.2025 06:31:36;02;74040;82500;82500;3936;3941;5;-56;48;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031556;12.05.2025 06:32:36;02;74040;82500;82500;3936;3941;5;-56;49;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031616;12.05.2025 06:33:36;02;74039;82500;82500;3936;3941;5;-57;50;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031675;12.05.2025 06:34:35;02;74038;82500;82500;3936;3941;5;-57;51;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031735;12.05.2025 06:35:35;02;74036;82500;82500;3936;3941;5;-57;52;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031795;12.05.2025 06:36:35;02;74036;82500;82500;3936;3941;5;-57;53;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747030776;12.05.2025 06:19:36;02;74053;82500;82500;3936;3941;5;-57;36;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747030836;12.05.2025 06:20:36;02;74051;82500;82500;3936;3941;5;-58;37;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747030896;12.05.2025 06:21:36;02;74050;82500;82500;3936;3941;5;-58;38;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747030956;12.05.2025 06:22:36;02;74049;82500;82500;3936;3941;5;-58;39;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031016;12.05.2025 06:23:36;02;74049;82500;82500;3936;3941;5;-58;40;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031076;12.05.2025 06:24:36;02;74048;82500;82500;3936;3941;5;-58;41;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031136;12.05.2025 06:25:36;02;74046;82500;82500;3936;3941;5;-58;42;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031196;12.05.2025 06:26:36;02;74045;82500;82500;3936;3941;5;-57;43;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
1747031256;12.05.2025 06:27:36;02;74044;82500;82500;3936;3941;5;-57;44;19,6;00;00;00;00;00;0;0;0;00;04;00;89;0x0C;
