AB ticks;AB time;Charging allowed, hex;Residual capacity, mAh;Real capacity, mAh;Nominal capacity, mAh;Upper cell voltage, mV;	Lower cell voltage, mV;Cells voltage difference, mV;Battery current, mA;Time from last charge, min;Temperature, C;DS2777 break state, hex;	DS2777 link state, hex;DS2777 control state, hex;Charging complete, hex;Feedback state, hex;Charging cycles;	Last charged upper voltage, mV;Last charged lower voltage, mV;CU link state, hex;	Battery state, hex;Hardware errors, hex;Charge, %;FWver, hex;
1748000050;23.05.2025 11:34:10;02;81815;82500;82500;4033;4038;5;-54;6;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999512;23.05.2025 11:25:12;02;81728;82500;82500;4126;4102;24;1728;6;23,7;00;00;00;00;01;0;0;0;02;05;00;99;0x0C;
1747999571;23.05.2025 11:26:11;02;81728;82500;82500;4126;4102;24;1717;6;23,8;00;00;00;00;01;0;0;0;02;05;00;99;0x0C;
1747999630;23.05.2025 11:27:10;02;81728;82500;82500;4131;4107;24;1729;6;23,8;00;00;00;00;01;0;0;0;02;05;00;99;0x0C;
1747999690;23.05.2025 11:28:10;02;81820;82500;82500;4038;4038;0;-56;0;23,8;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999750;23.05.2025 11:29:10;02;81820;82500;82500;4033;4038;5;-54;1;23,8;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999810;23.05.2025 11:30:10;02;81819;82500;82500;4033;4038;5;-54;2;23,7;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999870;23.05.2025 11:31:10;02;81818;82500;82500;4033;4038;5;-54;3;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999930;23.05.2025 11:32:10;02;81816;82500;82500;4033;4038;5;-54;4;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
1747999990;23.05.2025 11:33:10;02;81816;82500;82500;4033;4038;5;-54;5;23,6;00;00;00;00;00;0;0;0;00;04;00;99;0x0C;
